,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
,15.8,49.0,0.2,1.0,-3.6,northeast,-2.3,6.1,32.0,0.7,0.553,208.0,0.409,85.0,0.063,13.0,0.692,9.0,31.0,7.0,,605.0,-1.3,2.2,11.0,0.7,35.0,14.3,jeremy-clayville-1,239.0,224,Guard,2.9,29.0,,0.74,154.0,0.39,60.0,4.2,43.0,0.558,14.0,35.0,54.0,0.463,25.0,21.8,,1.4,0.095,Jeremy Clayville
,14.3,25.0,3.0,9.0,-5.4,northeast,-0.9,8.2,23.0,0.2,0.392,74.0,0.378,28.0,0.27,20.0,0.5,10.0,28.0,0.0,,357.0,-4.5,2.7,9.0,-0.3,17.0,7.7,chris-moncrief-1,68.0,76,Guard,2.6,16.0,,0.162,12.0,0.167,2.0,5.2,32.0,0.407,20.9,22.0,62.0,0.419,26.0,15.2,,-0.1,-0.011,Chris Moncrief
,14.3,25.0,3.0,9.0,-5.4,northeast,-0.9,8.2,23.0,0.2,0.392,74.0,0.378,28.0,0.27,20.0,0.5,10.0,28.0,0.0,,357.0,-4.5,2.7,9.0,-0.3,17.0,7.7,chris-moncrief-1,68.0,76,Guard,2.6,16.0,,0.162,12.0,0.167,2.0,5.2,32.0,0.407,20.9,22.0,62.0,0.419,26.0,15.2,,-0.1,-0.011,Chris Moncrief
,5.8,1.0,3.0,1.0,-23.7,northeast,-4.5,23.8,7.0,0.0,0.455,11.0,0.455,5.0,0.091,1.0,0.0,0.0,4.0,0.0,,34.0,-19.2,3.6,1.0,-0.1,1.0,5.6,miles-webb-2,10.0,9,Forward,0.0,0.0,,0.0,0.0,,0.0,14.0,8.0,0.436,25.8,4.0,11.0,0.455,5.0,23.4,,0.0,-0.055,Miles Webb
,5.8,1.0,3.0,1.0,-23.7,northeast,-4.5,23.8,7.0,0.0,0.455,11.0,0.455,5.0,0.091,1.0,0.0,0.0,4.0,0.0,,34.0,-19.2,3.6,1.0,-0.1,1.0,5.6,miles-webb-2,10.0,9,Forward,0.0,0.0,,0.0,0.0,,0.0,14.0,8.0,0.436,25.8,4.0,11.0,0.455,5.0,23.4,,0.0,-0.055,Miles Webb
,16.2,64.0,0.4,3.0,-8.8,northeast,-3.7,7.9,53.0,0.4,0.486,217.0,0.401,87.0,0.244,53.0,0.585,31.0,29.0,21.0,,813.0,-5.2,1.4,10.0,0.3,63.0,8.8,aaron-talbert-1,242.0,235,Guard,1.5,21.0,,0.447,97.0,0.381,37.0,4.5,63.0,0.5,18.0,53.0,120.0,0.417,50.0,18.6,,0.7,0.035,Aaron Talbert
,16.2,64.0,0.4,3.0,-8.8,northeast,-3.7,7.9,53.0,0.4,0.486,217.0,0.401,87.0,0.244,53.0,0.585,31.0,29.0,21.0,,813.0,-5.2,1.4,10.0,0.3,63.0,8.8,aaron-talbert-1,242.0,235,Guard,1.5,21.0,,0.447,97.0,0.381,37.0,4.5,63.0,0.5,18.0,53.0,120.0,0.417,50.0,18.6,,0.7,0.035,Aaron Talbert
,5.7,19.0,2.2,12.0,-4.2,northeast,-0.7,16.9,89.0,0.8,0.51,100.0,0.44,44.0,0.41,41.0,0.463,19.0,30.0,26.0,,640.0,-3.6,8.6,49.0,0.4,74.0,11.5,aidan-harris-1,121.0,130,Forward,2.8,30.0,,0.31,31.0,0.452,14.0,12.6,138.0,0.506,16.1,23.0,69.0,0.435,30.0,11.4,,1.2,0.076,Aidan Harris
,5.7,19.0,2.2,12.0,-4.2,northeast,-0.7,16.9,89.0,0.8,0.51,100.0,0.44,44.0,0.41,41.0,0.463,19.0,30.0,26.0,,640.0,-3.6,8.6,49.0,0.4,74.0,11.5,aidan-harris-1,121.0,130,Forward,2.8,30.0,,0.31,31.0,0.452,14.0,12.6,138.0,0.506,16.1,23.0,69.0,0.435,30.0,11.4,,1.2,0.076,Aidan Harris
,7.6,9.0,1.2,2.0,-8.5,northeast,-2.8,16.6,30.0,0.2,0.432,44.0,0.386,17.0,0.341,15.0,0.8,12.0,25.0,0.0,,208.0,-5.7,3.6,6.0,0.1,16.0,9.0,victor-payne-3,50.0,51,Guard,0.9,3.0,,0.545,24.0,0.167,4.0,10.3,36.0,0.489,13.5,8.0,20.0,0.65,13.0,15.1,,0.3,0.066,Victor Payne
,7.6,9.0,1.2,2.0,-8.5,northeast,-2.8,16.6,30.0,0.2,0.432,44.0,0.386,17.0,0.341,15.0,0.8,12.0,25.0,0.0,,208.0,-5.7,3.6,6.0,0.1,16.0,9.0,victor-payne-3,50.0,51,Guard,0.9,3.0,,0.545,24.0,0.167,4.0,10.3,36.0,0.489,13.5,8.0,20.0,0.65,13.0,15.1,,0.3,0.066,Victor Payne
,10.1,23.0,1.3,5.0,-4.3,northeast,-0.8,13.4,46.0,0.4,0.607,61.0,0.508,31.0,0.41,25.0,0.88,22.0,30.0,1.0,,397.0,-3.5,2.5,8.0,0.5,52.0,10.9,wisler-sanon-1,96.0,96,Guard,1.7,12.0,,0.426,26.0,0.462,12.0,8.1,54.0,0.659,23.2,22.0,35.0,0.543,19.0,12.3,,0.9,0.091,Wisler Sanon
,10.1,23.0,1.3,5.0,-4.3,northeast,-0.8,13.4,46.0,0.4,0.607,61.0,0.508,31.0,0.41,25.0,0.88,22.0,30.0,1.0,,397.0,-3.5,2.5,8.0,0.5,52.0,10.9,wisler-sanon-1,96.0,96,Guard,1.7,12.0,,0.426,26.0,0.462,12.0,8.1,54.0,0.659,23.2,22.0,35.0,0.543,19.0,12.3,,0.9,0.091,Wisler Sanon
,24.4,1.0,0.0,0.0,7.3,northeast,1.4,20.3,2.0,0.0,0.75,4.0,0.75,3.0,0.5,2.0,0.5,1.0,5.0,0.0,,12.0,5.9,0.0,0.0,0.0,0.0,30.0,kj-swain-1,7.0,6,Guard,5.0,1.0,,0.0,0.0,,0.0,9.7,2.0,0.707,16.8,1.0,4.0,0.75,3.0,25.4,,0.1,0.18,KJ Swain
,24.4,1.0,0.0,0.0,7.3,northeast,1.4,20.3,2.0,0.0,0.75,4.0,0.75,3.0,0.5,2.0,0.5,1.0,5.0,0.0,,12.0,5.9,0.0,0.0,0.0,0.0,30.0,kj-swain-1,7.0,6,Guard,5.0,1.0,,0.0,0.0,,0.0,9.7,2.0,0.707,16.8,1.0,4.0,0.75,3.0,25.4,,0.1,0.18,KJ Swain
,14.7,1.0,0.0,0.0,,northeast,,23.0,3.0,0.0,0.571,7.0,0.429,3.0,0.143,1.0,1.0,1.0,3.0,0.0,,15.0,,0.0,0.0,0.1,0.0,28.8,trey-weiand-1,9.0,8,Guard,4.0,1.0,,0.714,5.0,0.4,2.0,11.9,3.0,0.602,0.0,0.0,2.0,0.5,1.0,26.4,,0.1,0.24,Trey Weiand
,14.7,1.0,0.0,0.0,,northeast,,23.0,3.0,0.0,0.571,7.0,0.429,3.0,0.143,1.0,1.0,1.0,3.0,0.0,,15.0,,0.0,0.0,0.1,0.0,28.8,trey-weiand-1,9.0,8,Guard,4.0,1.0,,0.714,5.0,0.4,2.0,11.9,3.0,0.602,0.0,0.0,2.0,0.5,1.0,26.4,,0.1,0.24,Trey Weiand
,12.8,1.0,0.0,0.0,-15.6,northeast,-4.4,16.1,2.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,7.0,0.0,,14.0,-11.3,0.0,0.0,0.0,1.0,3.7,brendan-scanlon-1,2.0,2,Guard,0.0,0.0,,0.5,1.0,0.0,0.0,7.8,2.0,0.5,33.3,1.0,1.0,1.0,1.0,10.6,,0.0,-0.006,Brendan Scanlon
,12.8,1.0,0.0,0.0,-15.6,northeast,-4.4,16.1,2.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,7.0,0.0,,14.0,-11.3,0.0,0.0,0.0,1.0,3.7,brendan-scanlon-1,2.0,2,Guard,0.0,0.0,,0.5,1.0,0.0,0.0,7.8,2.0,0.5,33.3,1.0,1.0,1.0,1.0,10.6,,0.0,-0.006,Brendan Scanlon
,0.0,0.0,0.0,0.0,-8.7,northeast,-2.8,10.5,1.0,0.0,0.4,5.0,0.4,2.0,0.0,0.0,,0.0,4.0,0.0,,11.0,-5.9,0.0,0.0,-0.1,2.0,-6.9,zachary-jones-1,4.0,3,Guard,0.0,0.0,,0.6,3.0,0.0,0.0,5.4,1.0,0.4,28.6,2.0,2.0,1.0,2.0,33.7,,-0.1,-0.195,Zachary Jones
,0.0,0.0,0.0,0.0,-8.7,northeast,-2.8,10.5,1.0,0.0,0.4,5.0,0.4,2.0,0.0,0.0,,0.0,4.0,0.0,,11.0,-5.9,0.0,0.0,-0.1,2.0,-6.9,zachary-jones-1,4.0,3,Guard,0.0,0.0,,0.6,3.0,0.0,0.0,5.4,1.0,0.4,28.6,2.0,2.0,1.0,2.0,33.7,,-0.1,-0.195,Zachary Jones
,20.5,1.0,0.0,0.0,,northeast,,12.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,,9.0,,27.5,2.0,0.1,1.0,24.8,carson-rhodes-1,2.0,3,Guard,0.0,0.0,,0.0,0.0,,0.0,19.9,3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.9,,0.1,0.26,Carson Rhodes
,20.5,1.0,0.0,0.0,,northeast,,12.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,,9.0,,27.5,2.0,0.1,1.0,24.8,carson-rhodes-1,2.0,3,Guard,0.0,0.0,,0.0,0.0,,0.0,19.9,3.0,1.0,0.0,0.0,1.0,1.0,1.0,5.9,,0.1,0.26,Carson Rhodes
,0.0,0.0,0.0,0.0,,northeast,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,4.0,,0.0,0.0,0.0,1.0,-4.3,blaze-angellotti-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,Blaze Angellotti
,0.0,0.0,0.0,0.0,,northeast,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,4.0,,0.0,0.0,0.0,1.0,-4.3,blaze-angellotti-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,Blaze Angellotti
,0.0,0.0,0.0,0.0,,northeast,,30.5,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,4.0,,0.0,0.0,0.0,0.0,4.2,ryen-gresko-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,14.6,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.039,Ryen Gresko
,0.0,0.0,0.0,0.0,,northeast,,30.5,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,4.0,,0.0,0.0,0.0,0.0,4.2,ryen-gresko-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,14.6,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.039,Ryen Gresko
,1.0,1.0,0.0,0.0,-14.3,northeast,-4.2,19.3,31.0,0.2,0.558,43.0,0.558,24.0,0.512,22.0,0.591,13.0,30.0,0.0,,186.0,-10.1,11.8,18.0,0.0,36.0,8.4,gestin-liberis-1,61.0,61,Forward,0.6,2.0,,0.0,0.0,,0.0,15.6,49.0,0.571,29.2,22.0,43.0,0.558,24.0,20.9,,0.1,0.03,Gestin Liberis
,1.0,1.0,0.0,0.0,-14.3,northeast,-4.2,19.3,31.0,0.2,0.558,43.0,0.558,24.0,0.512,22.0,0.591,13.0,30.0,0.0,,186.0,-10.1,11.8,18.0,0.0,36.0,8.4,gestin-liberis-1,61.0,61,Forward,0.6,2.0,,0.0,0.0,,0.0,15.6,49.0,0.571,29.2,22.0,43.0,0.558,24.0,20.9,,0.1,0.03,Gestin Liberis
,20.3,61.0,0.6,3.0,-1.2,wcc,3.0,6.1,25.0,1.1,0.353,112.0,0.304,34.0,0.277,31.0,0.839,26.0,34.0,13.0,,513.0,-4.2,2.0,8.0,-0.5,46.0,6.4,augustas-marciulionis-1,105.0,131,Guard,3.6,30.0,,0.536,60.0,0.183,11.0,4.1,33.0,0.414,29.5,53.0,52.0,0.442,23.0,18.9,,0.5,0.04,Augustas Marciulionis
,20.3,61.0,0.6,3.0,-1.2,wcc,3.0,6.1,25.0,1.1,0.353,112.0,0.304,34.0,0.277,31.0,0.839,26.0,34.0,13.0,,513.0,-4.2,2.0,8.0,-0.5,46.0,6.4,augustas-marciulionis-1,105.0,131,Guard,3.6,30.0,,0.536,60.0,0.183,11.0,4.1,33.0,0.414,29.5,53.0,52.0,0.442,23.0,18.9,,0.5,0.04,Augustas Marciulionis
,4.5,3.0,0.0,0.0,4.5,wcc,0.1,13.8,15.0,0.2,0.583,48.0,0.438,21.0,0.208,10.0,0.7,7.0,23.0,0.0,,115.0,4.4,11.6,12.0,0.3,10.0,18.9,paulius-murauskas-1,63.0,55,Forward,1.4,3.0,,0.563,27.0,0.519,14.0,12.7,27.0,0.597,13.2,8.0,21.0,0.333,7.0,24.6,,0.5,0.168,Paulius Murauskas
,4.5,3.0,0.0,0.0,4.5,wcc,0.1,13.8,15.0,0.2,0.583,48.0,0.438,21.0,0.208,10.0,0.7,7.0,23.0,0.0,,115.0,4.4,11.6,12.0,0.3,10.0,18.9,paulius-murauskas-1,63.0,55,Forward,1.4,3.0,,0.563,27.0,0.519,14.0,12.7,27.0,0.597,13.2,8.0,21.0,0.333,7.0,24.6,,0.5,0.168,Paulius Murauskas
,4.7,5.0,5.6,13.0,1.0,wcc,4.1,17.0,33.0,0.5,0.587,52.0,0.577,30.0,0.25,13.0,0.308,4.0,24.0,0.0,,234.0,-3.1,12.0,23.0,0.2,44.0,15.3,mitchell-saxen-1,65.0,67,Center,2.3,9.0,,0.038,2.0,0.5,1.0,14.5,56.0,0.559,22.6,17.0,50.0,0.58,29.0,17.4,,0.7,0.123,Mitchell Saxen
,4.7,5.0,5.6,13.0,1.0,wcc,4.1,17.0,33.0,0.5,0.587,52.0,0.577,30.0,0.25,13.0,0.308,4.0,24.0,0.0,,234.0,-3.1,12.0,23.0,0.2,44.0,15.3,mitchell-saxen-1,65.0,67,Center,2.3,9.0,,0.038,2.0,0.5,1.0,14.5,56.0,0.559,22.6,17.0,50.0,0.58,29.0,17.4,,0.7,0.123,Mitchell Saxen
,0.0,0.0,0.0,0.0,-3.0,wcc,2.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,luke-barrett-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.033,Luke Barrett
,0.0,0.0,0.0,0.0,-3.0,wcc,2.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,luke-barrett-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.033,Luke Barrett
,8.1,21.0,1.4,7.0,7.9,wcc,3.3,10.2,46.0,1.2,0.531,244.0,0.414,101.0,0.119,29.0,0.724,21.0,33.0,0.0,,534.0,4.6,2.4,11.0,1.1,30.0,18.0,mikey-lewis-1,280.0,227,Guard,2.6,22.0,,0.602,147.0,0.388,57.0,6.2,57.0,0.543,9.5,27.0,97.0,0.454,44.0,27.5,,2.3,0.171,Mikey Lewis
,8.1,21.0,1.4,7.0,7.9,wcc,3.3,10.2,46.0,1.2,0.531,244.0,0.414,101.0,0.119,29.0,0.724,21.0,33.0,0.0,,534.0,4.6,2.4,11.0,1.1,30.0,18.0,mikey-lewis-1,280.0,227,Guard,2.6,22.0,,0.602,147.0,0.388,57.0,6.2,57.0,0.543,9.5,27.0,97.0,0.454,44.0,27.5,,2.3,0.171,Mikey Lewis
,21.6,21.0,0.7,1.0,-1.3,wcc,4.1,19.4,27.0,0.4,0.395,43.0,0.372,16.0,0.256,11.0,0.273,3.0,28.0,0.0,,166.0,-5.4,0.0,0.0,-0.1,11.0,8.3,jordan-ross-1,37.0,42,Guard,2.6,7.0,,0.279,12.0,0.167,2.0,9.7,27.0,0.384,18.6,11.0,31.0,0.452,14.0,18.6,,0.3,0.077,Jordan Ross
,21.6,21.0,0.7,1.0,-1.3,wcc,4.1,19.4,27.0,0.4,0.395,43.0,0.372,16.0,0.256,11.0,0.273,3.0,28.0,0.0,,166.0,-5.4,0.0,0.0,-0.1,11.0,8.3,jordan-ross-1,37.0,42,Guard,2.6,7.0,,0.279,12.0,0.167,2.0,9.7,27.0,0.384,18.6,11.0,31.0,0.452,14.0,18.6,,0.3,0.077,Jordan Ross
,8.0,9.0,2.5,5.0,1.5,wcc,1.6,15.3,28.0,0.5,0.596,57.0,0.596,34.0,0.596,34.0,0.618,21.0,34.0,0.0,,234.0,-0.1,17.1,32.0,0.6,40.0,19.5,harry-wessels-1,89.0,95,Center,1.1,4.0,,0.0,0.0,,0.0,16.2,60.0,0.608,19.7,18.0,57.0,0.596,34.0,21.0,,1.1,0.18,Harry Wessels
,8.0,9.0,2.5,5.0,1.5,wcc,1.6,15.3,28.0,0.5,0.596,57.0,0.596,34.0,0.596,34.0,0.618,21.0,34.0,0.0,,234.0,-0.1,17.1,32.0,0.6,40.0,19.5,harry-wessels-1,89.0,95,Center,1.1,4.0,,0.0,0.0,,0.0,16.2,60.0,0.608,19.7,18.0,57.0,0.596,34.0,21.0,,1.1,0.18,Harry Wessels
,7.5,11.0,2.7,6.0,-0.6,wcc,0.8,8.2,19.0,0.2,0.464,70.0,0.343,24.0,0.071,5.0,0.6,3.0,30.0,3.0,,246.0,-1.4,1.8,4.0,0.0,30.0,7.0,ashton-hardaway-1,68.0,64,Forward,1.6,7.0,,0.729,51.0,0.333,17.0,5.1,23.0,0.47,14.2,12.0,19.0,0.368,7.0,16.3,,0.3,0.042,Ashton Hardaway
,7.5,11.0,2.7,6.0,-0.6,wcc,0.8,8.2,19.0,0.2,0.464,70.0,0.343,24.0,0.071,5.0,0.6,3.0,30.0,3.0,,246.0,-1.4,1.8,4.0,0.0,30.0,7.0,ashton-hardaway-1,68.0,64,Forward,1.6,7.0,,0.729,51.0,0.333,17.0,5.1,23.0,0.47,14.2,12.0,19.0,0.368,7.0,16.3,,0.3,0.042,Ashton Hardaway
,1.8,1.0,4.6,5.0,5.1,wcc,1.7,20.6,20.0,0.3,0.647,34.0,0.647,22.0,0.382,13.0,0.308,4.0,19.0,0.0,,115.0,3.4,20.1,20.0,0.3,11.0,25.7,andrew-mckeever-1,48.0,44,Center,1.6,3.0,,0.0,0.0,,0.0,20.4,40.0,0.597,9.1,4.0,34.0,0.647,22.0,19.8,,0.6,0.212,Andrew McKeever
,1.8,1.0,4.6,5.0,5.1,wcc,1.7,20.6,20.0,0.3,0.647,34.0,0.647,22.0,0.382,13.0,0.308,4.0,19.0,0.0,,115.0,3.4,20.1,20.0,0.3,11.0,25.7,andrew-mckeever-1,48.0,44,Center,1.6,3.0,,0.0,0.0,,0.0,20.4,40.0,0.597,9.1,4.0,34.0,0.647,22.0,19.8,,0.6,0.212,Andrew McKeever
,13.8,7.0,0.0,0.0,-0.6,wcc,3.3,5.7,4.0,0.2,0.382,17.0,0.294,5.0,0.118,2.0,0.5,1.0,22.0,0.0,,83.0,-3.9,0.0,0.0,-0.1,3.0,4.0,joshua-dent-1,14.0,15,Guard,2.3,3.0,,0.647,11.0,0.273,3.0,2.8,4.0,0.39,21.8,5.0,6.0,0.333,2.0,14.3,,0.1,0.046,Joshua Dent
,13.8,7.0,0.0,0.0,-0.6,wcc,3.3,5.7,4.0,0.2,0.382,17.0,0.294,5.0,0.118,2.0,0.5,1.0,22.0,0.0,,83.0,-3.9,0.0,0.0,-0.1,3.0,4.0,joshua-dent-1,14.0,15,Guard,2.3,3.0,,0.647,11.0,0.273,3.0,2.8,4.0,0.39,21.8,5.0,6.0,0.333,2.0,14.3,,0.1,0.046,Joshua Dent
,7.4,1.0,3.6,1.0,9.7,wcc,0.9,23.8,6.0,0.1,0.5,19.0,0.368,7.0,0.0,0.0,,0.0,15.0,0.0,,30.0,8.9,8.0,2.0,0.1,2.0,23.6,kevin-gad-1,19.0,15,Forward,2.1,1.0,,0.737,14.0,0.357,5.0,16.0,8.0,0.5,5.0,1.0,5.0,0.4,2.0,34.8,,0.2,0.212,Kevin Gad
,7.4,1.0,3.6,1.0,9.7,wcc,0.9,23.8,6.0,0.1,0.5,19.0,0.368,7.0,0.0,0.0,,0.0,15.0,0.0,,30.0,8.9,8.0,2.0,0.1,2.0,23.6,kevin-gad-1,19.0,15,Forward,2.1,1.0,,0.737,14.0,0.357,5.0,16.0,8.0,0.5,5.0,1.0,5.0,0.4,2.0,34.8,,0.2,0.212,Kevin Gad
,33.6,16.0,0.0,0.0,4.9,wcc,5.5,17.9,12.0,0.2,0.474,19.0,0.368,7.0,0.0,0.0,,0.0,20.0,0.0,,80.0,-0.6,0.0,0.0,0.2,4.0,16.6,cade-bennett-1,18.0,24,Guard,2.4,3.0,,0.737,14.0,0.286,4.0,9.0,12.0,0.474,5.0,1.0,5.0,0.6,3.0,13.0,,0.4,0.204,Cade Bennett
,33.6,16.0,0.0,0.0,4.9,wcc,5.5,17.9,12.0,0.2,0.474,19.0,0.368,7.0,0.0,0.0,,0.0,20.0,0.0,,80.0,-0.6,0.0,0.0,0.2,4.0,16.6,cade-bennett-1,18.0,24,Guard,2.4,3.0,,0.737,14.0,0.286,4.0,9.0,12.0,0.474,5.0,1.0,5.0,0.6,3.0,13.0,,0.4,0.204,Cade Bennett
,10.2,1.0,0.0,0.0,17.3,wcc,3.6,9.2,2.0,0.1,1.0,10.0,0.8,8.0,0.4,4.0,0.75,3.0,6.0,0.0,,26.0,13.7,18.6,4.0,0.2,1.0,52.4,rory-hawke-1,23.0,15,Guard,4.8,2.0,,0.4,4.0,1.0,4.0,13.8,6.0,0.966,14.4,2.0,6.0,0.667,4.0,27.9,,0.2,0.373,Rory Hawke
,10.2,1.0,0.0,0.0,17.3,wcc,3.6,9.2,2.0,0.1,1.0,10.0,0.8,8.0,0.4,4.0,0.75,3.0,6.0,0.0,,26.0,13.7,18.6,4.0,0.2,1.0,52.4,rory-hawke-1,23.0,15,Guard,4.8,2.0,,0.4,4.0,1.0,4.0,13.8,6.0,0.966,14.4,2.0,6.0,0.667,4.0,27.9,,0.2,0.373,Rory Hawke
,1.6,2.0,1.6,3.0,-1.9,wcc,0.2,12.7,22.0,0.1,0.708,24.0,0.708,17.0,0.25,6.0,0.667,4.0,14.0,7.0,,215.0,-2.1,9.6,18.0,0.3,41.0,10.7,steven-jamerson-ii-1,38.0,42,Center,2.6,10.0,,0.0,0.0,,0.0,11.1,40.0,0.708,25.1,9.0,24.0,0.708,17.0,8.3,,0.4,0.069,Steven Jamerson II
,1.6,2.0,1.6,3.0,-1.9,wcc,0.2,12.7,22.0,0.1,0.708,24.0,0.708,17.0,0.25,6.0,0.667,4.0,14.0,7.0,,215.0,-2.1,9.6,18.0,0.3,41.0,10.7,steven-jamerson-ii-1,38.0,42,Center,2.6,10.0,,0.0,0.0,,0.0,11.1,40.0,0.708,25.1,9.0,24.0,0.708,17.0,8.3,,0.4,0.069,Steven Jamerson II
,15.8,55.0,1.5,10.0,-3.2,wcc,-1.3,7.8,48.0,0.3,0.428,298.0,0.386,115.0,0.185,55.0,0.873,48.0,29.0,22.0,,745.0,-1.9,1.3,9.0,0.4,82.0,10.9,tony-duckett-2,303.0,286,Guard,1.6,21.0,,0.248,74.0,0.338,25.0,4.3,57.0,0.467,10.0,36.0,224.0,0.402,90.0,23.2,,0.6,0.035,Tony Duckett
,15.8,55.0,1.5,10.0,-3.2,wcc,-1.3,7.8,48.0,0.3,0.428,298.0,0.386,115.0,0.185,55.0,0.873,48.0,29.0,22.0,,745.0,-1.9,1.3,9.0,0.4,82.0,10.9,tony-duckett-2,303.0,286,Guard,1.6,21.0,,0.248,74.0,0.338,25.0,4.3,57.0,0.467,10.0,36.0,224.0,0.402,90.0,23.2,,0.6,0.035,Tony Duckett
,29.5,69.0,0.6,3.0,0.9,wcc,0.0,10.4,48.0,0.4,0.496,249.0,0.442,110.0,0.249,62.0,0.694,43.0,20.0,10.0,,554.0,0.9,1.1,6.0,0.2,51.0,15.5,kjay-bradley-jr-1,290.0,279,Guard,3.3,33.0,,0.365,91.0,0.297,27.0,5.4,54.0,0.521,19.4,67.0,158.0,0.525,83.0,29.9,,0.6,0.041,Kjay Bradley Jr.
,29.5,69.0,0.6,3.0,0.9,wcc,0.0,10.4,48.0,0.4,0.496,249.0,0.442,110.0,0.249,62.0,0.694,43.0,20.0,10.0,,554.0,0.9,1.1,6.0,0.2,51.0,15.5,kjay-bradley-jr-1,290.0,279,Guard,3.3,33.0,,0.365,91.0,0.297,27.0,5.4,54.0,0.521,19.4,67.0,158.0,0.525,83.0,29.9,,0.6,0.041,Kjay Bradley Jr.
,6.2,5.0,8.6,11.0,1.1,wcc,2.2,25.9,33.0,0.2,0.466,29.0,0.414,12.0,0.172,5.0,0.6,3.0,11.0,0.0,,145.0,-1.1,9.1,12.0,0.1,16.0,13.6,santiago-trouet-1,30.0,34,Forward,1.5,4.0,,0.31,9.0,0.333,3.0,17.3,45.0,0.478,16.1,6.0,20.0,0.45,9.0,12.5,,0.3,0.083,Santiago Trouet
,6.2,5.0,8.6,11.0,1.1,wcc,2.2,25.9,33.0,0.2,0.466,29.0,0.414,12.0,0.172,5.0,0.6,3.0,11.0,0.0,,145.0,-1.1,9.1,12.0,0.1,16.0,13.6,santiago-trouet-1,30.0,34,Forward,1.5,4.0,,0.31,9.0,0.333,3.0,17.3,45.0,0.478,16.1,6.0,20.0,0.45,9.0,12.5,,0.3,0.083,Santiago Trouet
,8.2,28.0,1.7,10.0,-1.3,wcc,-0.5,12.5,70.0,0.4,0.435,230.0,0.335,77.0,0.287,66.0,0.894,59.0,29.0,14.0,,676.0,-0.8,1.1,7.0,0.6,56.0,12.1,kody-clouet-1,259.0,235,Guard,2.3,28.0,,0.617,142.0,0.324,46.0,6.4,77.0,0.496,9.0,26.0,88.0,0.352,31.0,20.4,,1.1,0.063,Kody Clouet
,8.2,28.0,1.7,10.0,-1.3,wcc,-0.5,12.5,70.0,0.4,0.435,230.0,0.335,77.0,0.287,66.0,0.894,59.0,29.0,14.0,,676.0,-0.8,1.1,7.0,0.6,56.0,12.1,kody-clouet-1,259.0,235,Guard,2.3,28.0,,0.617,142.0,0.324,46.0,6.4,77.0,0.496,9.0,26.0,88.0,0.352,31.0,20.4,,1.1,0.063,Kody Clouet
,0.0,0.0,0.0,0.0,4.7,wcc,0.2,0.0,0.0,0.0,1.167,6.0,0.833,5.0,0.333,2.0,0.5,1.0,7.0,0.0,,21.0,4.5,0.0,0.0,0.1,6.0,21.9,joey-chammaa-1,15.0,8,Guard,0.0,0.0,,0.833,5.0,0.8,4.0,0.0,0.0,1.079,22.3,2.0,1.0,1.0,1.0,20.7,,0.1,0.116,Joey Chammaa
