,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2025-26,3.8,13.0,4.2,23.0,-1.3,big-sky,0.6,16.7,88.0,1.0,0.569,145.0,0.455,66.0,0.221,32.0,0.656,21.0,35.0,0.0,,606.0,-1.9,7.1,38.0,0.8,84.0,12.7,seth-joba-1,186.0,179.0,Forward,0.9,9.0,IDAHO,0.621,90.0,0.367,33.0,11.8,126.0,0.581,13.0,24.0,55.0,0.6,33.0,15.2,,1.8,0.119,Seth Joba
2025-26,5.6,19.0,1.4,7.0,-0.2,big-sky,2.0,13.3,66.0,0.9,0.595,95.0,0.463,44.0,0.211,20.0,0.7,14.0,34.0,3.0,,570.0,-2.2,4.6,23.0,0.6,65.0,10.6,trevon-blassingame-1,127.0,127.0,Guard,2.3,23.0,IDAHO,0.684,65.0,0.385,25.0,8.9,89.0,0.608,16.1,20.0,30.0,0.633,19.0,10.9,,1.6,0.11,Trevon Blassingame
2025-26,11.3,22.0,0.0,0.0,-1.3,big-sky,1.6,14.4,44.0,0.6,0.565,85.0,0.459,39.0,0.224,19.0,0.684,13.0,29.0,4.0,,350.0,-2.9,3.6,11.0,0.5,18.0,14.1,miles-klapper-1,109.0,108.0,Guard,2.6,16.0,IDAHO,0.482,41.0,0.439,18.0,8.9,55.0,0.58,13.8,15.0,44.0,0.477,21.0,15.6,,1.1,0.123,Miles Klapper
2025-26,22.9,17.0,0.0,0.0,-5.0,big-sky,-0.3,11.3,13.0,0.2,0.5,32.0,0.438,14.0,0.281,9.0,0.889,8.0,22.0,0.0,,132.0,-4.7,5.1,6.0,0.2,14.0,14.2,aidan-sevilla-1,40.0,48.0,Guard,2.2,5.0,IDAHO,0.438,14.0,0.286,4.0,8.2,19.0,0.551,16.2,7.0,18.0,0.556,10.0,16.4,,0.4,0.134,Aidan Sevilla
2025-26,12.2,7.0,3.5,3.0,-3.9,big-sky,2.2,25.1,21.0,0.2,0.471,17.0,0.412,7.0,0.588,10.0,0.6,6.0,14.0,0.0,,96.0,-6.1,2.4,2.0,0.1,9.0,12.1,ewan-steele-1,22.0,24.0,Forward,0.0,0.0,IDAHO,0.294,5.0,0.4,2.0,13.6,23.0,0.506,4.4,1.0,12.0,0.417,5.0,11.9,,0.3,0.124,Ewan Steele
2025-26,0.0,0.0,0.0,0.0,14.1,big-sky,-0.6,6.4,1.0,0.0,0.938,8.0,0.75,6.0,0.375,3.0,1.0,3.0,1.0,0.0,,18.0,14.7,0.0,0.0,0.1,0.0,38.0,kristian-gonzalez-1,18.0,10.0,Guard,0.0,0.0,IDAHO,0.5,4.0,0.75,3.0,3.2,1.0,0.955,17.5,2.0,4.0,0.75,3.0,31.8,,0.1,0.225,Kristian Gonzalez
2025-26,13.1,76.0,0.2,2.0,3.8,maac,0.1,17.7,188.0,2.3,0.511,445.0,0.463,206.0,0.402,179.0,0.855,153.0,34.0,34.0,,1247.0,3.7,5.0,50.0,3.9,49.0,22.3,gavin-doty-1,608.0,570.0,Guard,2.1,42.0,SIENA,0.29,129.0,0.333,43.0,11.6,238.0,0.574,6.2,35.0,316.0,0.516,163.0,24.4,,6.2,0.199,Gavin Doty
2025-26,25.9,149.0,0.9,9.0,-3.8,maac,-0.8,7.6,78.0,1.9,0.484,395.0,0.466,184.0,0.251,99.0,0.677,67.0,34.0,34.0,,1206.0,-3.0,0.8,8.0,0.7,66.0,13.7,justice-shoats-1,449.0,458.0,Guard,2.5,48.0,SIENA,0.101,40.0,0.35,14.0,4.3,86.0,0.508,16.6,88.0,355.0,0.479,170.0,23.6,,2.6,0.088,Justice Shoats
2025-26,16.3,75.0,5.4,43.0,1.6,maac,1.4,14.1,113.0,1.9,0.527,258.0,0.519,134.0,0.558,144.0,0.736,106.0,34.0,25.0,,943.0,0.2,8.7,65.0,1.7,90.0,19.5,francis-folefac-1,378.0,390.0,Forward,2.0,30.0,SIENA,0.047,12.0,0.333,4.0,11.5,178.0,0.579,17.5,69.0,246.0,0.528,130.0,22.5,,3.6,0.151,Francis Folefac
2025-26,5.9,33.0,0.6,5.0,-3.6,maac,-1.2,15.1,132.0,1.7,0.461,268.0,0.336,90.0,0.209,56.0,0.821,46.0,34.0,34.0,,1028.0,-2.4,2.9,24.0,0.6,70.0,9.4,brendan-coyle-1,293.0,269.0,Forward,1.2,19.0,SIENA,0.851,228.0,0.294,67.0,9.2,156.0,0.497,10.6,35.0,40.0,0.575,23.0,17.2,,2.3,0.088,Brendan Coyle
2025-26,3.4,11.0,2.8,15.0,1.0,maac,-0.4,17.9,98.0,1.2,0.645,131.0,0.641,84.0,0.481,63.0,0.698,44.0,29.0,29.0,,642.0,1.4,12.4,63.0,1.8,57.0,19.9,antonio-chandler-1,213.0,208.0,Forward,1.6,16.0,SIENA,0.053,7.0,0.143,1.0,15.2,161.0,0.662,9.0,16.0,124.0,0.669,83.0,14.8,,3.0,0.187,Antonio Chandler
2025-26,12.5,41.0,0.2,1.0,-5.4,maac,-0.9,4.6,23.0,0.8,0.425,146.0,0.315,46.0,0.158,23.0,0.957,22.0,34.0,0.0,,594.0,-4.5,0.8,4.0,0.0,39.0,6.8,christian-jones-6,146.0,144.0,Guard,2.0,19.0,SIENA,0.664,97.0,0.33,32.0,2.8,27.0,0.465,15.1,28.0,49.0,0.286,14.0,16.7,,0.8,0.054,Christian Jones
2025-26,6.6,14.0,0.6,2.0,-4.8,maac,-1.7,5.5,18.0,0.5,0.471,86.0,0.349,30.0,0.384,33.0,0.758,25.0,28.0,1.0,,382.0,-3.1,1.6,5.0,0.2,26.0,7.8,isaiah-henderson-1,106.0,97.0,Forward,1.0,6.0,SIENA,0.802,69.0,0.304,21.0,3.7,23.0,0.521,12.9,15.0,17.0,0.529,9.0,16.4,,0.7,0.074,Isaiah Henderson
2025-26,15.9,37.0,5.7,21.0,1.4,maac,1.6,15.0,55.0,0.8,0.639,61.0,0.639,39.0,0.328,20.0,0.85,17.0,25.0,4.0,,431.0,-0.2,12.6,43.0,0.8,33.0,17.0,riley-mulvey-1,95.0,120.0,Center,1.0,7.0,SIENA,0.016,1.0,0.0,0.0,13.8,98.0,0.674,25.4,24.0,60.0,0.65,39.0,11.8,,1.6,0.148,Riley Mulvey
2025-26,13.0,12.0,4.5,8.0,3.7,maac,1.1,21.3,38.0,0.5,0.645,62.0,0.645,40.0,0.194,12.0,0.583,7.0,9.0,9.0,,210.0,2.6,16.8,28.0,0.7,21.0,26.0,tasman-goodrick-1,87.0,88.0,Forward,2.1,7.0,SIENA,0.016,1.0,0.0,0.0,19.1,66.0,0.643,11.7,9.0,61.0,0.656,40.0,19.6,,1.1,0.214,Tasman Goodrick
2025-26,10.5,3.0,0.0,0.0,-9.7,maac,-1.3,9.4,4.0,0.1,0.318,11.0,0.273,3.0,0.909,10.0,0.7,7.0,5.0,0.0,,50.0,-8.5,5.0,2.0,-0.1,6.0,1.9,owen-schlager-1,14.0,15.0,Guard,1.2,1.0,SIENA,0.636,7.0,0.143,1.0,7.3,6.0,0.444,30.8,7.0,4.0,0.5,2.0,24.5,,0.0,-0.033,Owen Schlager
2025-26,0.0,0.0,0.0,0.0,-11.9,maac,0.0,16.8,2.0,0.0,0.4,5.0,0.4,2.0,0.0,0.0,,0.0,3.0,0.0,,14.0,-11.9,0.0,0.0,0.0,3.0,3.3,tajae-jones-1,4.0,3.0,Forward,4.4,1.0,SIENA,0.4,2.0,0.0,0.0,8.7,2.0,0.4,16.7,1.0,3.0,0.667,2.0,23.0,,0.0,-0.003,Tajae Jones
2025-26,14.6,4.0,0.0,0.0,-5.2,maac,-0.1,18.3,7.0,0.1,0.167,6.0,0.167,1.0,0.833,5.0,0.2,1.0,6.0,0.0,,45.0,-5.1,14.0,5.0,0.0,4.0,6.0,marcus-jackson-7,3.0,8.0,Guard,1.4,1.0,SIENA,0.667,4.0,0.0,0.0,16.2,12.0,0.179,10.7,1.0,2.0,0.5,1.0,11.2,,0.0,0.038,Marcus Jackson
2025-26,16.9,1.0,0.0,0.0,-17.0,maac,-4.5,0.0,0.0,0.0,0.25,4.0,0.25,1.0,0.0,0.0,,0.0,6.0,0.0,,11.0,-12.5,0.0,0.0,0.0,1.0,-1.3,chris-torres-1,2.0,2.0,Guard,0.0,0.0,SIENA,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,1.0,19.6,,0.0,-0.043,Chris Torres
2025-26,0.0,0.0,0.0,0.0,-35.9,maac,-9.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,7.0,-26.5,0.0,0.0,-0.1,1.0,-21.6,mosi-clayton-1,0.0,0.0,Guard,0.0,0.0,SIENA,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,,0.0,-0.277,Mosi Clayton
2025-26,0.0,0.0,0.0,0.0,-23.6,maac,-6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,8.0,-16.9,0.0,0.0,0.0,0.0,-13.4,danny-murray-2,0.0,0.0,Guard,0.0,0.0,SIENA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,,0.0,13.4,,0.0,-0.198,Danny Murray
2025-26,0.0,0.0,0.0,0.0,-10.2,maac,2.6,33.6,2.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.0,,7.0,-12.8,0.0,0.0,0.0,1.0,2.7,cooper-nadler-1,0.0,0.0,Guard,0.0,0.0,SIENA,,0.0,,0.0,17.4,2.0,,,0.0,0.0,,0.0,0.0,,0.0,0.084,Cooper Nadler
2025-26,14.6,84.0,3.3,35.0,2.8,nec,0.0,14.4,139.0,1.8,0.602,343.0,0.525,180.0,0.481,165.0,0.77,127.0,33.0,32.0,,1106.0,2.7,4.7,43.0,3.2,92.0,21.3,jamal-fuller-1,540.0,507.0,Forward,1.8,33.0,LONG-ISLAND-UNIVERSITY,0.353,121.0,0.438,53.0,9.7,182.0,0.641,14.1,69.0,222.0,0.572,127.0,22.4,,5.0,0.18,Jamal Fuller
2025-26,21.5,116.0,0.3,3.0,-4.4,nec,-2.1,9.5,88.0,1.5,0.468,440.0,0.418,184.0,0.282,124.0,0.621,77.0,34.0,33.0,,1059.0,-2.3,3.5,31.0,0.5,73.0,13.6,malachi-davis-1,489.0,491.0,Guard,2.3,42.0,LONG-ISLAND-UNIVERSITY,0.314,138.0,0.319,44.0,6.6,119.0,0.49,16.3,97.0,302.0,0.464,140.0,28.4,,1.9,0.073,Malachi Davis
2025-26,17.4,100.0,2.3,26.0,1.6,nec,0.6,11.0,111.0,1.9,0.573,377.0,0.565,213.0,0.294,111.0,0.414,46.0,34.0,34.0,,1152.0,1.1,8.1,77.0,2.1,62.0,19.9,greg-gordon-1,478.0,483.0,Guard,3.1,60.0,LONG-ISLAND-UNIVERSITY,0.077,29.0,0.207,6.0,9.6,188.0,0.556,13.0,64.0,348.0,0.595,207.0,21.6,,4.0,0.139,Greg Gordon
2025-26,12.3,74.0,2.3,23.0,-2.9,nec,0.2,13.9,127.0,1.8,0.48,272.0,0.412,112.0,0.342,93.0,0.839,78.0,34.0,33.0,,1045.0,-3.1,3.1,27.0,0.6,102.0,12.3,jomo-goings-1,339.0,338.0,Guard,2.6,46.0,LONG-ISLAND-UNIVERSITY,0.36,98.0,0.378,37.0,8.7,154.0,0.536,19.4,76.0,174.0,0.431,75.0,19.0,,2.4,0.093,Jomo Goings
2025-26,5.8,22.0,2.2,14.0,-1.6,nec,-0.7,11.7,69.0,1.1,0.574,176.0,0.477,84.0,0.443,78.0,0.718,56.0,34.0,6.0,,676.0,-0.9,7.2,40.0,1.2,75.0,15.9,mason-porter-brown-1,258.0,241.0,Forward,2.4,28.0,LONG-ISLAND-UNIVERSITY,0.489,86.0,0.395,34.0,9.5,109.0,0.605,14.5,36.0,90.0,0.556,50.0,18.6,,2.3,0.137,Mason Porter-Brown
2025-26,2.7,12.0,6.6,47.0,-2.8,nec,0.1,15.7,102.0,1.2,0.58,119.0,0.546,65.0,0.378,45.0,0.644,29.0,32.0,32.0,,741.0,-2.9,11.8,72.0,1.0,91.0,13.6,shadrak-lasu-1,167.0,180.0,Forward,0.8,10.0,LONG-ISLAND-UNIVERSITY,0.143,17.0,0.471,8.0,13.8,174.0,0.595,16.1,27.0,102.0,0.559,57.0,11.4,,2.2,0.118,Shadrak Lasu
2025-26,12.4,20.0,2.8,7.0,-1.7,nec,0.7,4.8,11.0,0.4,0.51,48.0,0.396,19.0,0.25,12.0,0.583,7.0,18.0,0.0,,263.0,-2.3,4.1,9.0,0.1,14.0,9.8,faheim-meran-1,56.0,62.0,Guard,3.1,14.0,LONG-ISLAND-UNIVERSITY,0.625,30.0,0.367,11.0,4.5,20.0,0.521,24.0,17.0,18.0,0.444,8.0,13.6,,0.4,0.067,Faheim Meran
2025-26,4.7,7.0,4.2,10.0,-2.1,nec,0.4,20.6,45.0,0.5,0.558,43.0,0.535,23.0,0.302,13.0,0.538,7.0,25.0,0.0,,250.0,-2.5,11.6,24.0,0.3,31.0,14.4,treshawn-sheppard-1,55.0,61.0,Guard,2.3,10.0,LONG-ISLAND-UNIVERSITY,0.14,6.0,0.333,2.0,16.2,69.0,0.559,16.9,10.0,37.0,0.568,21.0,12.0,,0.8,0.123,Tre'shawn Sheppard
2025-26,8.4,12.0,2.2,5.0,-0.6,nec,2.1,14.4,30.0,0.5,0.5,40.0,0.5,20.0,0.375,15.0,0.733,11.0,22.0,0.0,,238.0,-2.7,8.1,16.0,0.3,27.0,13.9,caleb-johnson-2,51.0,58.0,Forward,3.5,14.0,LONG-ISLAND-UNIVERSITY,0.25,10.0,0.0,0.0,11.4,46.0,0.541,12.9,7.0,30.0,0.667,20.0,11.5,,0.8,0.127,Caleb Johnson
2025-26,4.2,2.0,10.7,10.0,-6.2,nec,-0.3,17.7,15.0,0.2,0.426,47.0,0.404,19.0,0.255,12.0,0.667,8.0,12.0,0.0,,97.0,-5.9,3.7,3.0,-0.1,12.0,13.9,isaiah-miranda-1,48.0,42.0,Forward,1.2,2.0,LONG-ISLAND-UNIVERSITY,0.277,13.0,0.154,2.0,10.9,18.0,0.455,13.2,8.0,34.0,0.5,17.0,31.6,,0.1,0.047,Isaiah Miranda
2025-26,16.0,11.0,1.8,2.0,-4.2,nec,-0.1,5.0,5.0,0.1,0.522,23.0,0.435,10.0,0.261,6.0,0.667,4.0,14.0,0.0,,115.0,-4.0,1.1,1.0,0.0,12.0,8.2,aj-neal-1,28.0,30.0,Guard,2.0,4.0,LONG-ISLAND-UNIVERSITY,0.348,8.0,0.5,4.0,3.1,6.0,0.542,23.6,8.0,15.0,0.4,6.0,14.9,,0.2,0.062,AJ Neal
2025-26,0.0,0.0,3.7,1.0,-12.1,nec,-3.0,16.3,4.0,0.0,0.417,6.0,0.333,2.0,0.0,0.0,,0.0,7.0,0.0,,28.0,-9.2,8.7,2.0,-0.1,4.0,0.9,xinyi-li-1,5.0,5.0,Forward,0.0,0.0,LONG-ISLAND-UNIVERSITY,0.5,3.0,0.333,1.0,12.6,6.0,0.417,33.3,3.0,3.0,0.333,1.0,16.2,,0.0,-0.029,Xinyi Li
2025-26,11.9,4.0,0.0,0.0,-8.4,nec,-1.0,4.4,2.0,0.1,0.357,7.0,0.286,2.0,0.0,0.0,,0.0,6.0,0.0,,52.0,-7.4,2.3,1.0,0.0,4.0,3.6,max-ndlovu-fraser-1,5.0,7.0,Guard,3.4,3.0,LONG-ISLAND-UNIVERSITY,0.429,3.0,0.333,1.0,3.4,3.0,0.357,30.0,3.0,4.0,0.25,1.0,9.7,,0.0,0.019,Max Ndlovu-Fraser
2025-26,0.0,0.0,0.0,0.0,-7.7,nec,-1.8,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,eddie-munyak-1,0.0,0.0,Guard,0.0,0.0,LONG-ISLAND-UNIVERSITY,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.02,Eddie Munyak
"('2025-26',)",9.8,54.0,0.4,3.0,6.4,mwc,0.6,7.2,64.0,1.3,0.588,409.0,0.491,201.0,0.347,142.0,0.824,117.0,34.0,34.0,,1035.0,5.7,2.1,18.0,3.5,49.0,20.9,mj-collins-1,598.0,504.0,Guard,1.7,31.0,UTAH-STATE,0.528,216.0,0.366,79.0,4.7,82.0,0.628,6.8,35.0,193.0,0.632,122.0,25.0,,4.8,0.187,MJ Collins
"('2025-26',)",17.8,105.0,1.0,9.0,10.0,mwc,3.7,15.7,147.0,2.2,0.58,379.0,0.52,197.0,0.367,139.0,0.763,106.0,34.0,34.0,,1085.0,6.3,5.5,49.0,3.5,73.0,23.4,mason-falslev-1,546.0,526.0,Guard,3.6,67.0,UTAH-STATE,0.296,112.0,0.411,46.0,10.8,196.0,0.613,10.6,53.0,267.0,0.566,151.0,23.2,,5.7,0.209,Mason Falslev
"('2025-26',)",7.9,28.0,5.7,30.0,4.9,mwc,2.2,14.5,80.0,1.3,0.565,209.0,0.517,108.0,0.531,111.0,0.649,72.0,34.0,8.0,,638.0,2.7,11.9,62.0,1.7,95.0,21.3,karson-templin-1,308.0,298.0,Forward,2.6,28.0,UTAH-STATE,0.273,57.0,0.351,20.0,13.2,142.0,0.588,11.5,34.0,152.0,0.579,88.0,23.4,,2.9,0.184,Karson Templin
"('2025-26',)",12.8,52.0,0.2,1.0,6.1,mwc,2.1,17.1,99.0,1.1,0.609,170.0,0.476,81.0,0.412,70.0,0.757,53.0,34.0,0.0,,670.0,4.0,3.1,17.0,1.7,48.0,16.9,kolby-king-1,260.0,244.0,Guard,1.8,21.0,UTAH-STATE,0.671,114.0,0.395,45.0,10.3,116.0,0.64,12.1,28.0,56.0,0.643,36.0,17.4,,2.8,0.166,Kolby King
"('2025-26',)",29.9,154.0,2.1,14.0,6.6,mwc,4.8,11.4,82.0,1.7,0.521,192.0,0.458,88.0,0.464,89.0,0.618,55.0,33.0,33.0,,831.0,1.8,2.5,17.0,1.2,80.0,16.4,drake-allen-1,255.0,314.0,Guard,4.6,65.0,UTAH-STATE,0.396,76.0,0.316,24.0,7.1,99.0,0.544,22.2,67.0,116.0,0.552,64.0,18.3,,2.9,0.14,Drake Allen
"('2025-26',)",7.1,22.0,3.0,14.0,4.1,mwc,1.1,15.7,76.0,0.9,0.71,136.0,0.706,96.0,0.522,71.0,0.521,37.0,34.0,1.0,,560.0,2.9,15.3,70.0,1.8,78.0,21.1,garry-clark-1,230.0,227.0,Forward,1.4,13.0,UTAH-STATE,0.044,6.0,0.167,1.0,15.5,146.0,0.678,11.9,23.0,130.0,0.731,95.0,17.4,,2.7,0.192,Garry Clark
"('2025-26',)",7.4,28.0,2.5,13.0,4.4,mwc,2.6,13.6,74.0,1.1,0.529,175.0,0.446,78.0,0.217,38.0,0.789,30.0,33.0,26.0,,629.0,1.8,4.9,25.0,0.9,56.0,14.0,adlan-elamin-1,215.0,200.0,Forward,2.4,26.0,UTAH-STATE,0.514,90.0,0.322,29.0,9.4,99.0,0.557,11.5,25.0,85.0,0.576,49.0,17.5,,2.0,0.126,Adlan Elamin
"('2025-26',)",36.4,107.0,2.3,9.0,3.8,mwc,3.0,12.2,51.0,0.9,0.5,128.0,0.438,56.0,0.273,35.0,0.8,28.0,34.0,1.0,,483.0,0.8,0.8,3.0,0.6,47.0,15.1,elijah-perryman-1,156.0,196.0,Guard,3.1,26.0,UTAH-STATE,0.414,53.0,0.302,16.0,6.7,54.0,0.539,24.9,48.0,75.0,0.533,40.0,20.1,,1.5,0.122,Elijah Perryman
"('2025-26',)",5.9,17.0,0.5,2.0,-0.2,mwc,1.1,9.9,39.0,0.6,0.623,77.0,0.571,44.0,0.468,36.0,0.528,19.0,33.0,25.0,,455.0,-1.3,8.1,30.0,0.6,73.0,9.2,zach-keller-1,115.0,118.0,Forward,0.9,7.0,UTAH-STATE,0.208,16.0,0.5,8.0,9.0,69.0,0.611,18.2,21.0,61.0,0.59,36.0,12.8,,1.1,0.098,Zach Keller
"('2025-26',)",9.3,17.0,1.7,4.0,3.4,mwc,1.1,5.9,15.0,0.4,0.535,71.0,0.408,29.0,0.197,14.0,0.714,10.0,25.0,8.0,,293.0,2.4,6.3,15.0,0.6,27.0,12.6,tucker-anderson-1,86.0,87.0,Forward,1.4,7.0,UTAH-STATE,0.704,50.0,0.36,18.0,6.1,30.0,0.554,3.7,3.0,21.0,0.524,11.0,13.9,,1.0,0.135,Tucker Anderson
"('2025-26',)",10.3,3.0,0.0,0.0,1.7,mwc,0.8,9.3,4.0,0.1,0.474,19.0,0.368,7.0,0.105,2.0,1.0,2.0,12.0,0.0,,50.0,0.9,2.5,1.0,0.1,4.0,11.9,luke-kearney-1,20.0,18.0,Forward,2.3,2.0,UTAH-STATE,0.789,15.0,0.267,4.0,6.0,5.0,0.501,9.1,2.0,4.0,0.75,3.0,22.2,,0.1,0.1,Luke Kearney
"('2025-26',)",18.6,12.0,0.0,0.0,-4.5,mwc,2.1,7.2,6.0,0.2,0.31,21.0,0.238,5.0,0.19,4.0,0.5,2.0,17.0,0.0,,96.0,-6.6,6.4,5.0,-0.1,12.0,5.7,jordy-barnes-1,15.0,23.0,Guard,3.6,6.0,UTAH-STATE,0.619,13.0,0.231,3.0,6.8,11.0,0.328,20.8,6.0,8.0,0.25,2.0,15.2,,0.1,0.042,Jordy Barnes
"('2025-26',)",5.3,28.0,1.8,13.0,7.8,acc,0.5,11.3,93.0,0.8,0.601,308.0,0.435,134.0,0.351,108.0,0.824,89.0,33.0,31.0,,940.0,7.3,3.4,27.0,3.0,55.0,19.2,paul-mcneil-jr-1,459.0,394.0,Guard,1.3,21.0,NORTH-CAROLINA-STATE,0.773,238.0,0.429,102.0,7.4,120.0,0.639,3.8,14.0,70.0,0.457,32.0,20.0,,3.8,0.163,Paul McNeil Jr.
"('2025-26',)",42.3,219.0,0.7,5.0,7.8,acc,3.0,11.5,95.0,1.2,0.535,298.0,0.497,148.0,0.601,179.0,0.777,139.0,33.0,33.0,,946.0,4.8,2.5,20.0,2.9,100.0,22.3,quadir-copeland-1,458.0,541.0,Guard,3.5,57.0,NORTH-CAROLINA-STATE,0.195,58.0,0.397,23.0,7.0,115.0,0.598,19.5,93.0,240.0,0.521,125.0,25.4,,4.1,0.175,Quadir Copeland
"('2025-26',)",5.8,28.0,4.1,30.0,7.8,acc,0.9,17.2,140.0,1.0,0.681,259.0,0.676,175.0,0.548,142.0,0.739,105.0,33.0,33.0,,933.0,6.8,12.0,96.0,3.9,77.0,25.1,ven-allen-lubin-1,458.0,437.0,Forward,1.0,16.0,NORTH-CAROLINA-STATE,0.042,11.0,0.273,3.0,14.6,236.0,0.701,7.9,28.0,248.0,0.694,172.0,19.2,,4.9,0.21,Ven-Allen Lubin
"('2025-26',)",17.8,91.0,1.2,9.0,5.1,acc,1.2,14.2,118.0,1.0,0.51,383.0,0.413,158.0,0.167,64.0,0.766,49.0,32.0,32.0,,951.0,3.9,3.7,30.0,1.6,82.0,16.6,darrion-williams-1,440.0,431.0,Forward,2.1,35.0,NORTH-CAROLINA-STATE,0.488,187.0,0.401,75.0,9.0,148.0,0.532,10.4,48.0,196.0,0.423,83.0,24.5,,2.7,0.112,Darrion Williams
"('2025-26',)",8.0,32.0,1.8,10.0,4.5,acc,2.2,14.2,89.0,1.0,0.516,247.0,0.417,103.0,0.202,50.0,0.82,41.0,33.0,0.0,,715.0,2.3,4.1,25.0,0.9,65.0,15.8,matt-able-1,296.0,272.0,Guard,3.2,40.0,NORTH-CAROLINA-STATE,0.559,138.0,0.355,49.0,9.2,114.0,0.547,10.6,32.0,109.0,0.495,54.0,21.4,,1.9,0.107,Matt Able
"('2025-26',)",13.5,63.0,1.3,8.0,4.0,acc,1.7,7.2,50.0,0.7,0.545,212.0,0.425,90.0,0.325,69.0,0.812,56.0,31.0,26.0,,793.0,2.2,1.0,7.0,1.3,59.0,13.3,tre-holloman-1,287.0,274.0,Guard,2.0,28.0,NORTH-CAROLINA-STATE,0.59,125.0,0.408,51.0,4.2,57.0,0.586,12.8,36.0,87.0,0.448,39.0,17.9,,1.9,0.098,Tre Holloman
"('2025-26',)",4.9,14.0,3.0,11.0,4.7,acc,3.0,14.7,60.0,0.7,0.49,99.0,0.414,41.0,0.222,22.0,0.773,17.0,29.0,0.0,,468.0,1.7,4.7,19.0,0.4,24.0,12.9,terrance-arceneaux-1,114.0,114.0,Guard,3.2,26.0,NORTH-CAROLINA-STATE,0.465,46.0,0.326,15.0,9.8,79.0,0.521,9.1,11.0,53.0,0.491,26.0,13.0,,1.1,0.094,Terrance Arceneaux
"('2025-26',)",14.3,27.0,0.4,1.0,3.0,acc,3.2,12.8,35.0,0.4,0.473,74.0,0.405,30.0,0.378,28.0,0.893,25.0,21.0,7.0,,312.0,-0.2,1.9,5.0,0.5,41.0,12.9,alyn-breed-1,95.0,99.0,Guard,2.6,14.0,NORTH-CAROLINA-STATE,0.392,29.0,0.345,10.0,7.4,40.0,0.544,9.3,9.0,45.0,0.444,20.0,15.6,,0.9,0.113,Alyn Breed
"('2025-26',)",3.1,8.0,4.6,15.0,3.1,acc,3.0,14.1,51.0,0.6,0.605,57.0,0.596,34.0,0.386,22.0,0.455,10.0,33.0,1.0,,412.0,0.1,12.2,43.0,0.5,55.0,12.8,musa-sagnia-1,79.0,97.0,Forward,2.8,20.0,NORTH-CAROLINA-STATE,0.07,4.0,0.25,1.0,13.2,94.0,0.586,19.2,16.0,53.0,0.623,33.0,10.2,,1.1,0.105,Musa Sagnia
"('2025-26',)",5.5,3.0,1.3,1.0,-0.9,acc,-0.5,14.9,13.0,0.1,0.467,46.0,0.348,16.0,0.152,7.0,0.857,6.0,8.0,0.0,,100.0,-0.4,4.7,4.0,0.1,8.0,15.8,jerry-deng-1,49.0,44.0,Forward,2.9,5.0,NORTH-CAROLINA-STATE,0.739,34.0,0.324,11.0,9.8,17.0,0.497,5.7,3.0,12.0,0.417,5.0,26.4,,0.2,0.097,Jerry Deng
"('2025-26',)",0.0,0.0,14.8,8.0,-4.9,acc,4.0,9.9,6.0,0.1,0.889,9.0,0.889,8.0,1.444,13.0,0.231,3.0,16.0,1.0,,69.0,-8.9,16.9,10.0,0.0,29.0,12.8,scottie-ebube-1,19.0,20.0,Center,3.3,4.0,NORTH-CAROLINA-STATE,0.0,0.0,,0.0,13.4,16.0,0.626,28.3,6.0,9.0,0.889,8.0,15.5,,0.2,0.095,Scottie Ebube
"('2025-26',)",17.6,2.0,0.0,0.0,-6.6,acc,-2.0,12.0,2.0,0.0,0.375,8.0,0.25,2.0,0.0,0.0,,0.0,8.0,1.0,,19.0,-4.6,0.0,0.0,0.0,2.0,5.9,jordan-snell-1,6.0,6.0,Guard,0.0,0.0,NORTH-CAROLINA-STATE,0.875,7.0,0.286,2.0,6.1,2.0,0.375,0.0,0.0,1.0,0.0,0.0,21.2,,0.0,0.028,Jordan Snell
