,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2020-21,2.2,2.0,3.1,5.0,1.7,acc,2.1,16.4,28.0,0.4,0.508,61.0,0.492,30.0,0.262,16.0,0.75,12.0,,,,209.0,-0.4,8.3,14.0,0.3,28.0,15.1,pj-hall-1,74.0,67.0,Forward,1.2,4.0,clemson,0.246,15.0,0.133,2.0,12.4,42.0,0.539,11.6,9.0,46.0,0.609,28.0,20.2,,0.7,0.133,PJ Hall,Clemson
2021-22,13.7,48.0,5.7,38.0,5.9,acc,1.2,17.3,122.0,1.1,0.526,363.0,0.493,179.0,0.289,105.0,0.781,82.0,,,,827.0,4.6,7.7,52.0,2.3,76.0,24.4,pj-hall-1,464.0,432.0,Forward,1.2,16.0,clemson,0.215,78.0,0.308,24.0,12.6,174.0,0.562,11.6,54.0,285.0,0.544,155.0,30.1,,3.5,0.167,PJ Hall,Clemson
2022-23,9.7,30.0,4.7,29.0,7.7,acc,2.0,18.4,122.0,1.4,0.584,329.0,0.538,177.0,0.301,99.0,0.808,80.0,,,,734.0,5.7,8.1,46.0,2.5,67.0,27.6,pj-hall-1,464.0,415.0,Forward,1.6,20.0,clemson,0.231,76.0,0.395,30.0,13.6,168.0,0.617,11.7,50.0,253.0,0.581,147.0,30.8,,3.9,0.213,PJ Hall,Clemson
Career,10.7,80.0,5.0,72.0,6.2,,1.7,17.6,272.0,2.9,0.55,753.0,0.513,386.0,0.292,220.0,0.791,174.0,,,,1770.0,4.5,7.9,112.0,5.2,171.0,24.7,pj-hall-1,1002.0,914.0,Forward,1.3,40.0,clemson,0.224,169.0,0.331,56.0,13.0,384.0,0.584,11.6,113.0,584.0,0.565,330.0,29.2,,8.1,0.182,PJ Hall,Clemson
2019-20,16.5,14.0,0.0,0.0,-1.3,acc,2.2,5.5,8.0,0.2,0.456,45.0,0.378,17.0,0.244,11.0,0.636,7.0,,,,174.0,-3.5,0.7,1.0,0.0,17.0,8.2,chase-hunter-1,48.0,48.0,Guard,2.4,7.0,clemson,0.511,23.0,0.304,7.0,3.1,9.0,0.478,19.3,12.0,22.0,0.455,10.0,19.2,,0.2,0.054,Chase Hunter,Clemson
2020-21,13.0,22.0,1.1,3.0,-2.3,acc,2.2,8.3,23.0,0.5,0.339,90.0,0.311,28.0,0.133,12.0,0.667,8.0,,,,339.0,-4.5,2.2,6.0,-0.4,27.0,4.2,chase-hunter-1,69.0,74.0,Guard,1.8,10.0,clemson,0.389,35.0,0.143,5.0,5.3,29.0,0.361,16.6,19.0,55.0,0.418,23.0,18.4,,0.1,0.013,Chase Hunter,Clemson
2021-22,14.9,60.0,1.0,6.0,1.7,acc,0.9,11.2,72.0,0.7,0.509,173.0,0.451,78.0,0.347,60.0,0.75,45.0,,,,750.0,0.8,2.6,16.0,1.2,57.0,13.0,chase-hunter-1,221.0,226.0,Guard,1.2,15.0,clemson,0.335,58.0,0.345,20.0,7.0,88.0,0.548,14.1,33.0,115.0,0.504,58.0,16.7,,1.9,0.099,Chase Hunter,Clemson
2022-23,27.3,126.0,1.1,8.0,2.3,acc,0.1,9.7,79.0,1.1,0.483,319.0,0.411,131.0,0.326,104.0,0.817,85.0,,,,895.0,2.2,0.9,6.0,1.8,61.0,16.5,chase-hunter-1,393.0,415.0,Guard,1.0,16.0,clemson,0.389,124.0,0.371,46.0,5.6,85.0,0.533,14.4,62.0,195.0,0.436,85.0,25.5,,2.9,0.129,Chase Hunter,Clemson
Career,19.9,222.0,1.0,17.0,1.1,,0.9,9.7,182.0,2.6,0.467,627.0,0.405,254.0,0.298,187.0,0.775,145.0,,,,2158.0,0.2,1.7,29.0,2.5,162.0,12.7,chase-hunter-1,731.0,763.0,Guard,1.3,48.0,clemson,0.383,240.0,0.325,78.0,5.9,211.0,0.511,15.0,126.0,387.0,0.455,176.0,20.8,,5.1,0.095,Chase Hunter,Clemson
2017-18,5.6,1.0,0.0,0.0,-18.0,colonial,-0.4,23.8,6.0,0.0,0.25,6.0,0.167,1.0,0.0,0.0,,0.0,,,,30.0,-17.7,0.0,0.0,0.0,3.0,0.9,brevin-galloway-1,3.0,3.0,Guard,0.0,0.0,clemson,1.0,6.0,0.167,1.0,12.2,6.0,0.25,0.0,0.0,0.0,,0.0,10.8,,0.0,0.004,Brevin Galloway,Clemson
2018-19,6.9,31.0,0.3,2.0,1.1,colonial,0.7,8.4,57.0,0.9,0.553,225.0,0.44,99.0,0.089,20.0,0.55,11.0,,,,833.0,0.4,3.4,22.0,1.4,48.0,14.6,brevin-galloway-1,260.0,244.0,Guard,2.9,40.0,clemson,0.644,145.0,0.352,51.0,6.0,79.0,0.554,8.9,23.0,80.0,0.6,48.0,16.7,,2.3,0.11,Brevin Galloway,Clemson
2019-20,12.5,55.0,1.1,9.0,4.8,colonial,2.3,7.9,64.0,1.2,0.541,296.0,0.416,123.0,0.162,48.0,0.646,31.0,,,,924.0,2.5,2.3,18.0,1.8,69.0,18.8,brevin-galloway-1,351.0,331.0,Guard,4.5,69.0,clemson,0.689,204.0,0.363,74.0,5.2,82.0,0.551,10.1,36.0,92.0,0.533,49.0,20.5,,3.1,0.132,Brevin Galloway,Clemson
2020-21,28.5,11.0,2.6,2.0,9.8,colonial,1.1,14.4,11.0,0.1,0.541,49.0,0.408,20.0,0.204,10.0,0.7,7.0,,,,95.0,8.6,1.3,1.0,0.3,2.0,29.7,brevin-galloway-1,60.0,57.0,Guard,3.9,6.0,clemson,0.633,31.0,0.419,13.0,7.8,12.0,0.558,11.5,7.0,18.0,0.389,7.0,35.4,,0.5,0.199,Brevin Galloway,Clemson
2021-22,11.8,36.0,0.8,4.0,-0.9,acc,0.3,7.2,35.0,0.6,0.402,234.0,0.308,72.0,0.111,26.0,0.769,20.0,,,,621.0,-1.2,0.4,2.0,-0.2,33.0,8.9,brevin-galloway-1,208.0,191.0,Guard,2.8,28.0,clemson,0.735,172.0,0.256,44.0,3.6,37.0,0.422,11.2,31.0,62.0,0.452,28.0,23.4,,0.4,0.028,Brevin Galloway,Clemson
2022-23,15.0,69.0,0.8,6.0,2.5,acc,1.5,8.2,64.0,1.1,0.553,237.0,0.456,108.0,0.325,77.0,0.87,67.0,,,,858.0,1.0,0.6,4.0,1.6,67.0,14.9,brevin-galloway-1,329.0,314.0,Guard,1.6,24.0,clemson,0.561,133.0,0.346,46.0,4.7,68.0,0.601,15.5,50.0,104.0,0.596,62.0,20.0,,2.8,0.128,Brevin Galloway,Clemson
Career,12.0,203.0,0.8,23.0,2.2,,1.3,8.3,237.0,4.1,0.513,1047.0,0.404,423.0,0.173,181.0,0.751,136.0,,,,3361.0,0.9,1.7,47.0,5.0,222.0,15.1,brevin-galloway-1,1211.0,1141.0,Guard,3.0,167.0,clemson,0.66,691.0,0.331,229.0,5.1,284.0,0.534,11.5,147.0,356.0,0.545,194.0,20.3,,9.0,0.107,Brevin Galloway,Clemson
2021-22,14.3,27.0,2.1,6.0,-0.6,acc,1.0,18.8,56.0,0.4,0.424,86.0,0.395,34.0,0.326,28.0,0.714,20.0,,,,349.0,-1.6,9.8,28.0,0.3,48.0,12.1,ian-schieffelin-1,93.0,112.0,Forward,1.2,7.0,clemson,0.186,16.0,0.313,5.0,14.4,84.0,0.468,18.1,22.0,70.0,0.414,29.0,18.5,,0.7,0.084,Ian Schieffelin,Clemson
2022-23,17.1,56.0,1.6,8.0,2.9,acc,2.3,16.1,86.0,0.9,0.52,124.0,0.5,62.0,0.355,44.0,0.705,31.0,,,,590.0,0.6,8.1,37.0,1.0,61.0,14.3,ian-schieffelin-1,160.0,193.0,Forward,1.1,11.0,clemson,0.177,22.0,0.227,5.0,12.4,123.0,0.552,18.5,33.0,102.0,0.559,57.0,16.0,,1.9,0.13,Ian Schieffelin,Clemson
Career,16.0,83.0,1.8,14.0,1.6,,1.8,17.1,142.0,1.3,0.481,210.0,0.457,96.0,0.343,72.0,0.708,51.0,,,,939.0,-0.2,8.7,65.0,1.3,109.0,13.5,ian-schieffelin-1,253.0,305.0,Forward,1.1,18.0,clemson,0.181,38.0,0.263,10.0,13.1,207.0,0.518,18.4,55.0,172.0,0.5,86.0,16.9,,2.7,0.113,Ian Schieffelin,Clemson
2019-20,7.3,6.0,0.0,0.0,6.8,acc,0.8,6.5,10.0,0.2,0.7,50.0,0.5,25.0,0.04,2.0,1.0,2.0,,,,183.0,5.9,1.9,3.0,0.5,12.0,15.8,alex-hemenway-1,72.0,57.0,Guard,0.0,0.0,clemson,0.84,42.0,0.476,20.0,4.2,13.0,0.707,10.5,6.0,8.0,0.625,5.0,16.7,,0.7,0.143,Alex Hemenway,Clemson
2020-21,7.6,14.0,0.7,2.0,2.6,acc,2.5,10.0,31.0,0.6,0.558,86.0,0.419,36.0,0.209,18.0,0.889,16.0,,,,379.0,0.1,0.0,0.0,0.4,33.0,10.4,alex-hemenway-1,112.0,96.0,Guard,1.5,9.0,clemson,0.721,62.0,0.387,24.0,5.0,31.0,0.592,16.7,19.0,24.0,0.5,12.0,16.3,,1.0,0.104,Alex Hemenway,Clemson
2021-22,4.2,10.0,0.0,0.0,1.9,acc,-0.2,9.0,35.0,0.3,0.574,121.0,0.413,50.0,0.256,31.0,0.71,22.0,,,,454.0,2.1,1.6,6.0,0.9,40.0,12.7,alex-hemenway-1,161.0,135.0,Guard,0.9,7.0,clemson,0.793,96.0,0.406,39.0,5.4,41.0,0.593,6.9,10.0,25.0,0.44,11.0,17.1,,1.2,0.109,Alex Hemenway,Clemson
2022-23,7.7,21.0,0.5,2.0,2.7,acc,1.5,7.4,32.0,0.5,0.679,92.0,0.5,46.0,0.174,16.0,0.75,12.0,,,,480.0,1.3,0.8,3.0,0.9,32.0,12.3,alex-hemenway-1,137.0,119.0,Guard,1.1,9.0,clemson,0.761,70.0,0.471,33.0,4.3,35.0,0.688,11.5,13.0,22.0,0.591,13.0,12.5,,1.5,0.123,Alex Hemenway,Clemson
Career,6.6,51.0,0.3,4.0,2.9,,1.2,8.4,108.0,1.6,0.616,349.0,0.45,157.0,0.192,67.0,0.776,52.0,,,,1496.0,1.8,1.0,12.0,2.8,117.0,12.4,alex-hemenway-1,482.0,407.0,Guard,1.0,25.0,clemson,0.774,270.0,0.43,116.0,4.8,120.0,0.633,11.2,48.0,79.0,0.519,41.0,15.4,,4.4,0.117,Alex Hemenway,Clemson
2021-22,8.5,8.0,4.5,6.0,0.8,acc,3.7,13.3,19.0,0.2,0.591,22.0,0.591,13.0,0.364,8.0,0.625,5.0,,,,167.0,-3.0,6.6,9.0,0.1,30.0,10.3,ben-middlebrooks-1,31.0,35.0,Forward,2.5,7.0,clemson,0.0,0.0,,0.0,10.0,28.0,0.601,29.9,11.0,22.0,0.591,13.0,11.7,,0.3,0.083,Ben Middlebrooks,Clemson
2022-23,5.7,11.0,4.5,13.0,2.6,acc,3.6,15.9,49.0,0.7,0.5,68.0,0.5,34.0,0.559,38.0,0.789,30.0,,,,341.0,-1.0,13.2,35.0,0.7,63.0,16.9,ben-middlebrooks-1,98.0,114.0,Forward,2.9,17.0,clemson,0.074,5.0,0.0,0.0,14.6,84.0,0.569,15.7,16.0,63.0,0.54,34.0,15.9,,1.4,0.169,Ben Middlebrooks,Clemson
Career,6.7,19.0,4.5,19.0,2.0,,3.6,15.0,68.0,1.0,0.522,90.0,0.522,47.0,0.511,46.0,0.761,35.0,,,,508.0,-1.7,11.0,44.0,0.8,93.0,14.7,ben-middlebrooks-1,129.0,149.0,Forward,2.8,24.0,clemson,0.056,5.0,0.0,0.0,13.1,112.0,0.577,19.4,27.0,85.0,0.553,47.0,14.5,,1.8,0.141,Ben Middlebrooks,Clemson
2022-23,6.7,10.0,6.3,15.0,1.7,acc,3.4,16.8,43.0,0.6,0.608,65.0,0.585,38.0,0.4,26.0,0.654,17.0,,,,283.0,-1.7,8.7,19.0,0.4,47.0,15.7,rj-godfrey-1,96.0,95.0,Forward,1.7,8.0,clemson,0.138,9.0,0.333,3.0,13.0,62.0,0.621,22.9,23.0,56.0,0.625,35.0,18.8,,0.9,0.129,RJ Godfrey,Clemson
Career,6.7,10.0,6.3,15.0,1.7,,3.4,16.8,43.0,0.6,0.608,65.0,0.585,38.0,0.4,26.0,0.654,17.0,,,,283.0,-1.7,8.7,19.0,0.4,47.0,15.7,rj-godfrey-1,96.0,95.0,Forward,1.7,8.0,clemson,0.138,9.0,0.333,3.0,13.0,62.0,0.621,22.9,23.0,56.0,0.625,35.0,18.8,,0.9,0.129,RJ Godfrey,Clemson
2022-23,12.1,28.0,1.8,6.0,-3.1,acc,2.2,8.4,30.0,0.5,0.401,81.0,0.37,30.0,0.136,11.0,0.636,7.0,,,,396.0,-5.3,0.7,2.0,-0.4,49.0,3.2,josh-beadle-1,72.0,79.0,Guard,1.3,9.0,clemson,0.309,25.0,0.2,5.0,4.8,32.0,0.418,24.5,28.0,56.0,0.446,25.0,15.3,,0.1,0.008,Joshua Beadle,Clemson
Career,12.1,28.0,1.8,6.0,-3.1,,2.2,8.4,30.0,0.5,0.401,81.0,0.37,30.0,0.136,11.0,0.636,7.0,,,,396.0,-5.3,0.7,2.0,-0.4,49.0,3.2,josh-beadle-1,72.0,79.0,Guard,1.3,9.0,clemson,0.309,25.0,0.2,5.0,4.8,32.0,0.418,24.5,28.0,56.0,0.446,25.0,15.3,,0.1,0.008,Joshua Beadle,Clemson
2022-23,8.1,10.0,1.6,3.0,3.4,acc,1.7,9.5,19.0,0.3,0.602,49.0,0.469,23.0,0.061,3.0,0.667,2.0,,,,222.0,1.7,1.2,2.0,0.3,13.0,12.0,chauncey-wiggins-1,61.0,55.0,Forward,1.1,4.0,clemson,0.612,30.0,0.433,13.0,5.6,21.0,0.605,9.0,5.0,19.0,0.526,10.0,13.3,,0.6,0.112,Chauncey Wiggins,Clemson
Career,8.1,10.0,1.6,3.0,3.4,,1.7,9.5,19.0,0.3,0.602,49.0,0.469,23.0,0.061,3.0,0.667,2.0,,,,222.0,1.7,1.2,2.0,0.3,13.0,12.0,chauncey-wiggins-1,61.0,55.0,Forward,1.1,4.0,clemson,0.612,30.0,0.433,13.0,5.6,21.0,0.605,9.0,5.0,19.0,0.526,10.0,13.3,,0.6,0.112,Chauncey Wiggins,Clemson
2022-23,16.6,36.0,0.3,1.0,-2.7,acc,2.8,9.9,31.0,0.5,0.276,49.0,0.265,13.0,0.265,13.0,0.615,8.0,,,,347.0,-5.5,1.1,3.0,-0.4,31.0,3.2,dillon-hunter-1,35.0,55.0,Guard,2.0,12.0,clemson,0.367,18.0,0.056,1.0,5.8,34.0,0.317,27.6,21.0,31.0,0.387,12.0,11.7,,0.1,0.014,Dillon Hunter,Clemson
Career,16.6,36.0,0.3,1.0,-2.7,,2.8,9.9,31.0,0.5,0.276,49.0,0.265,13.0,0.265,13.0,0.615,8.0,,,,347.0,-5.5,1.1,3.0,-0.4,31.0,3.2,dillon-hunter-1,35.0,55.0,Guard,2.0,12.0,clemson,0.367,18.0,0.056,1.0,5.8,34.0,0.317,27.6,21.0,31.0,0.387,12.0,11.7,,0.1,0.014,Dillon Hunter,Clemson
2022-23,38.0,1.0,0.0,0.0,26.1,acc,15.5,15.8,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,,0.0,,,,7.0,10.6,0.0,0.0,0.1,0.0,45.7,matt-kelly-1,4.0,3.0,Guard,8.4,1.0,clemson,0.0,0.0,,0.0,8.5,1.0,1.0,0.0,0.0,2.0,1.0,2.0,15.2,,0.1,0.409,Matt Kelly,Clemson
Career,38.0,1.0,0.0,0.0,26.1,,15.5,15.8,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,,0.0,,,,7.0,10.6,0.0,0.0,0.1,0.0,45.7,matt-kelly-1,4.0,3.0,Guard,8.4,1.0,clemson,0.0,0.0,,0.0,8.5,1.0,1.0,0.0,0.0,2.0,1.0,2.0,15.2,,0.1,0.409,Matt Kelly,Clemson
2021-22,0.0,0.0,0.0,0.0,5.9,acc,-6.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,12.1,61.1,1.0,0.0,0.0,23.5,daniel-nauseef-1,0.0,1.0,Forward,0.0,0.0,clemson,,0.0,,0.0,29.9,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.238,Daniel Nauseef,Clemson
2022-23,30.4,1.0,14.8,1.0,18.6,acc,15.7,41.4,3.0,0.0,0.667,3.0,0.667,2.0,0.0,0.0,,0.0,,,,8.0,2.9,16.1,1.0,0.0,2.0,37.8,daniel-nauseef-1,4.0,4.0,Forward,7.3,1.0,clemson,0.0,0.0,,0.0,29.7,4.0,0.667,25.0,1.0,3.0,0.667,2.0,26.6,,0.1,0.301,Daniel Nauseef,Clemson
Career,24.3,1.0,11.8,1.0,16.0,,11.3,33.1,3.0,0.0,,3.0,0.667,2.0,0.0,0.0,,0.0,,,,10.0,4.7,25.1,2.0,0.0,2.0,34.9,daniel-nauseef-1,4.0,5.0,Forward,5.9,1.0,clemson,0.0,0.0,,0.0,29.8,5.0,,25.0,1.0,3.0,0.667,2.0,21.2,,0.1,0.289,Daniel Nauseef,Clemson
2021-22,0.0,0.0,0.0,0.0,-29.1,acc,-7.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,,7.0,-21.3,0.0,0.0,-0.1,1.0,-22.7,jack-nauseef-1,0.0,0.0,Guard,0.0,0.0,clemson,0.667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.8,,-0.1,-0.318,Jack Nauseef,Clemson
2022-23,50.4,2.0,0.0,0.0,-8.7,acc,-1.9,18.4,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,1.0,,,,6.0,-6.8,0.0,0.0,0.0,0.0,6.2,jack-nauseef-1,1.0,2.0,Guard,0.0,0.0,clemson,1.0,2.0,0.0,0.0,9.9,1.0,0.169,0.0,0.0,0.0,,0.0,26.1,,0.0,-0.03,Jack Nauseef,Clemson
Career,23.3,2.0,0.0,0.0,-19.7,,-5.1,8.5,1.0,0.0,0.0,5.0,0.0,0.0,0.4,2.0,0.5,1.0,,,,13.0,-14.6,0.0,0.0,-0.1,1.0,-9.3,jack-nauseef-1,1.0,2.0,Guard,0.0,0.0,clemson,0.8,4.0,0.0,0.0,4.6,1.0,0.084,0.0,0.0,1.0,0.0,0.0,24.3,,-0.1,-0.185,Jack Nauseef,Clemson
2021-22,0.0,0.0,0.0,0.0,-23.9,acc,-6.2,16.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,7.0,-17.7,0.0,0.0,-0.1,0.0,-22.5,devin-foster-2,0.0,0.0,Guard,0.0,0.0,clemson,1.0,1.0,0.0,0.0,8.5,1.0,0.0,66.7,2.0,0.0,,0.0,22.8,,-0.1,-0.38,Devin Foster,Clemson
2022-23,0.0,0.0,0.0,0.0,-31.8,acc,-8.0,13.8,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,8.0,-23.8,0.0,0.0,-0.1,0.0,-22.8,devin-foster-2,0.0,0.0,Guard,0.0,0.0,clemson,1.0,2.0,0.0,0.0,7.4,1.0,0.0,25.3,1.0,0.0,,0.0,26.2,,-0.1,-0.382,Devin Foster,Clemson
Career,0.0,0.0,0.0,0.0,-28.1,,-7.1,15.2,2.0,0.0,0.0,3.0,0.0,0.0,0.667,2.0,0.0,0.0,,,,15.0,-20.9,0.0,0.0,-0.2,0.0,-22.7,devin-foster-2,0.0,0.0,Guard,0.0,0.0,clemson,1.0,3.0,0.0,0.0,7.9,2.0,0.0,43.2,3.0,0.0,,0.0,24.6,,-0.1,-0.381,Devin Foster,Clemson
2022-23,10.9,46.0,3.1,26.0,6.5,acc,3.1,24.7,200.0,2.2,0.464,370.0,0.424,157.0,0.424,157.0,0.777,122.0,,,,902.0,3.5,11.0,85.0,1.8,78.0,22.6,kyle-filipowski-1,465.0,448.0,Center,2.5,37.0,duke,0.284,105.0,0.276,29.0,18.1,285.0,0.523,15.6,82.0,265.0,0.483,128.0,29.8,,4.0,0.178,Kyle Filipowski,Duke
Career,10.9,46.0,3.1,26.0,6.5,,3.1,24.7,200.0,2.2,0.464,370.0,0.424,157.0,0.424,157.0,0.777,122.0,,,,902.0,3.5,11.0,85.0,1.8,78.0,22.6,kyle-filipowski-1,465.0,448.0,Center,2.5,37.0,duke,0.284,105.0,0.276,29.0,18.1,285.0,0.523,15.6,82.0,265.0,0.483,128.0,29.8,,4.0,0.178,Kyle Filipowski,Duke
2020-21,16.9,66.0,0.2,1.0,0.1,acc,0.2,6.8,38.0,0.4,0.532,171.0,0.456,78.0,0.234,40.0,0.675,27.0,,,,658.0,0.0,2.5,14.0,0.9,65.0,11.7,jeremy-roach-2,209.0,213.0,Guard,1.7,19.0,duke,0.485,83.0,0.313,26.0,4.6,52.0,0.55,19.8,47.0,88.0,0.591,52.0,17.9,,1.3,0.079,Jeremy Roach,Duke
2021-22,16.9,123.0,0.3,4.0,1.3,acc,1.2,7.4,81.0,1.2,0.477,288.0,0.41,118.0,0.278,80.0,0.763,61.0,,,,1145.0,0.1,1.4,13.0,1.6,86.0,11.7,jeremy-roach-2,336.0,357.0,Guard,1.7,33.0,duke,0.42,121.0,0.322,39.0,4.6,94.0,0.515,16.2,63.0,167.0,0.473,79.0,17.3,,2.7,0.095,Jeremy Roach,Duke
2022-23,19.5,86.0,0.0,0.0,2.4,acc,1.4,5.9,47.0,1.2,0.475,318.0,0.415,132.0,0.223,71.0,0.732,52.0,,,,890.0,1.0,2.4,18.0,1.3,49.0,13.7,jeremy-roach-2,354.0,342.0,Guard,1.8,26.0,duke,0.365,116.0,0.328,38.0,4.2,65.0,0.503,13.9,57.0,202.0,0.465,94.0,23.4,,2.5,0.114,Jeremy Roach,Duke
Career,17.7,275.0,0.2,5.0,1.4,,1.0,6.7,166.0,2.8,0.488,777.0,0.422,328.0,0.246,191.0,0.733,140.0,,,,2693.0,0.4,2.0,45.0,3.8,200.0,12.3,jeremy-roach-2,899.0,912.0,Guard,1.7,78.0,duke,0.412,320.0,0.322,103.0,4.5,211.0,0.518,16.1,167.0,457.0,0.492,225.0,19.5,,6.6,0.097,Jeremy Roach,Duke
2022-23,19.1,92.0,0.5,4.0,2.0,acc,1.7,10.3,83.0,1.3,0.446,258.0,0.372,96.0,0.244,63.0,0.857,54.0,,,,899.0,0.3,2.1,16.0,1.1,51.0,11.6,tyrese-proctor-1,284.0,291.0,Guard,1.1,16.0,duke,0.488,126.0,0.302,38.0,6.3,99.0,0.493,15.5,53.0,132.0,0.439,58.0,19.4,,2.4,0.106,Tyrese Proctor,Duke
Career,19.1,92.0,0.5,4.0,2.0,,1.7,10.3,83.0,1.3,0.446,258.0,0.372,96.0,0.244,63.0,0.857,54.0,,,,899.0,0.3,2.1,16.0,1.1,51.0,11.6,tyrese-proctor-1,284.0,291.0,Guard,1.1,16.0,duke,0.488,126.0,0.302,38.0,6.3,99.0,0.493,15.5,53.0,132.0,0.439,58.0,19.4,,2.4,0.106,Tyrese Proctor,Duke
2022-23,8.6,37.0,2.3,18.0,5.2,acc,2.7,12.9,96.0,1.4,0.524,212.0,0.481,102.0,0.373,79.0,0.759,60.0,,,,828.0,2.5,5.5,39.0,1.5,30.0,16.1,mark-mitchell-4,282.0,264.0,Forward,1.5,20.0,duke,0.217,46.0,0.391,18.0,9.3,135.0,0.565,14.7,43.0,166.0,0.506,84.0,18.0,,2.9,0.139,Mark Mitchell,Duke
Career,8.6,37.0,2.3,18.0,5.2,,2.7,12.9,96.0,1.4,0.524,212.0,0.481,102.0,0.373,79.0,0.759,60.0,,,,828.0,2.5,5.5,39.0,1.5,30.0,16.1,mark-mitchell-4,282.0,264.0,Forward,1.5,20.0,duke,0.217,46.0,0.391,18.0,9.3,135.0,0.565,14.7,43.0,166.0,0.506,84.0,18.0,,2.9,0.139,Mark Mitchell,Duke
2019-20,12.5,46.0,2.2,15.0,4.0,big-ten,1.1,17.9,130.0,0.8,0.543,200.0,0.535,107.0,0.47,94.0,0.67,63.0,,,,797.0,2.9,8.6,60.0,1.7,64.0,18.8,ryan-young-2,280.0,287.0,Guard,1.1,15.0,duke,0.105,21.0,0.143,3.0,13.4,190.0,0.572,14.9,43.0,179.0,0.581,104.0,19.4,,2.5,0.124,Ryan Young,Duke
2020-21,15.9,34.0,2.7,10.0,5.5,big-ten,2.4,18.6,73.0,0.6,0.578,122.0,0.574,70.0,0.5,61.0,0.738,45.0,,,,454.0,3.1,10.6,41.0,1.2,44.0,21.3,ryan-young-2,186.0,196.0,Guard,1.4,11.0,duke,0.016,2.0,0.5,1.0,14.6,114.0,0.616,18.4,34.0,120.0,0.575,69.0,21.2,,1.9,0.167,Ryan Young,Duke
2021-22,12.0,29.0,2.3,10.0,3.7,big-ten,0.9,18.5,83.0,0.7,0.562,186.0,0.559,104.0,0.548,102.0,0.676,69.0,,,,530.0,2.8,9.8,48.0,1.6,62.0,23.0,ryan-young-2,278.0,263.0,Guard,1.2,11.0,duke,0.032,6.0,0.167,1.0,14.0,131.0,0.593,13.6,37.0,180.0,0.572,103.0,26.2,,2.3,0.172,Ryan Young,Duke
2022-23,14.2,42.0,3.0,17.0,8.5,acc,3.3,20.6,110.0,1.2,0.694,124.0,0.694,86.0,0.484,60.0,0.8,48.0,,,,595.0,5.2,15.9,81.0,2.3,68.0,25.4,ryan-young-2,220.0,232.0,Guard,1.0,10.0,duke,0.0,0.0,,0.0,18.3,191.0,0.721,17.8,33.0,124.0,0.694,86.0,15.9,,3.4,0.231,Ryan Young,Duke
Career,13.5,151.0,2.6,52.0,5.4,,1.9,18.8,396.0,3.3,0.585,632.0,0.581,367.0,0.502,317.0,0.71,225.0,,,,2376.0,3.5,11.1,230.0,6.7,238.0,21.9,ryan-young-2,964.0,977.0,Guard,1.2,47.0,duke,0.046,29.0,0.172,5.0,15.0,626.0,0.616,15.8,147.0,603.0,0.6,362.0,20.4,,10.1,0.17,Ryan Young,Duke
2022-23,10.5,25.0,0.9,4.0,2.4,acc,1.5,10.1,43.0,0.7,0.5,168.0,0.399,67.0,0.113,19.0,0.842,16.0,,,,473.0,0.8,3.2,13.0,0.5,35.0,12.6,dariq-whitehead-1,184.0,164.0,Forward,1.8,14.0,duke,0.494,83.0,0.41,34.0,6.8,56.0,0.52,15.3,32.0,85.0,0.388,33.0,22.6,,1.2,0.105,Dariq Whitehead,Duke
Career,10.5,25.0,0.9,4.0,2.4,,1.5,10.1,43.0,0.7,0.5,168.0,0.399,67.0,0.113,19.0,0.842,16.0,,,,473.0,0.8,3.2,13.0,0.5,35.0,12.6,dariq-whitehead-1,184.0,164.0,Forward,1.8,14.0,duke,0.494,83.0,0.41,34.0,6.8,56.0,0.52,15.3,32.0,85.0,0.388,33.0,22.6,,1.2,0.105,Dariq Whitehead,Duke
