,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2024-25,9.0,55.0,5.2,47.0,9.1,big-east,3.9,12.9,127.0,2.5,0.595,294.0,0.578,170.0,0.711,209.0,0.694,145.0,34.0,33.0,,1077.0,5.3,14.1,145.0,3.6,86.0,24.0,zuby-ejiofor-1,495.0,497,Forward,1.6,30.0,ST-JOHNS-NY,0.139,41.0,0.244,10.0,13.5,272.0,0.629,13.2,60.0,253.0,0.632,160.0,19.9,,6.1,0.226,Zuby Ejiofor
2024-25,28.9,183.0,3.3,31.0,10.5,big-east,7.0,17.0,174.0,3.2,0.5,375.0,0.491,184.0,0.283,106.0,0.547,58.0,34.0,33.0,,1122.0,3.5,4.1,44.0,2.0,64.0,20.5,kadary-richmond-1,433.0,472,Guard,3.6,72.0,ST-JOHNS-NY,0.101,38.0,0.184,7.0,10.4,218.0,0.509,13.8,68.0,337.0,0.525,177.0,20.8,,5.2,0.184,Kadary Richmond
2024-25,5.6,32.0,2.3,18.0,6.6,big-east,5.1,9.5,80.0,2.2,0.494,263.0,0.403,106.0,0.137,36.0,0.833,30.0,34.0,28.0,,926.0,1.5,6.7,59.0,1.5,95.0,14.0,aaron-scott-5,290.0,275,Guard,3.1,51.0,ST-JOHNS-NY,0.616,162.0,0.296,48.0,8.0,139.0,0.518,7.6,23.0,101.0,0.574,58.0,15.4,,3.7,0.159,Aaron Scott
2024-25,8.9,47.0,2.0,15.0,1.7,big-east,4.3,6.6,53.0,1.9,0.462,266.0,0.406,108.0,0.143,38.0,0.737,28.0,34.0,23.0,,874.0,-2.6,1.4,12.0,0.2,90.0,8.9,simeon-wilcher-2,274.0,249,Guard,2.5,38.0,ST-JOHNS-NY,0.391,104.0,0.288,30.0,4.0,65.0,0.482,14.7,49.0,162.0,0.481,78.0,18.0,,2.1,0.095,Simeon Wilcher
2024-25,24.8,112.0,1.7,11.0,6.6,big-east,5.2,15.7,108.0,2.0,0.441,253.0,0.383,97.0,0.213,54.0,0.648,35.0,28.0,17.0,,754.0,1.4,3.6,26.0,0.8,46.0,15.7,deivon-smith-1,258.0,283,Guard,3.2,43.0,ST-JOHNS-NY,0.312,79.0,0.367,29.0,9.5,134.0,0.463,14.2,46.0,174.0,0.391,68.0,20.3,,2.8,0.146,Deivon Smith
2024-25,3.8,5.0,8.1,16.0,2.3,big-east,4.0,18.4,39.0,0.6,0.544,68.0,0.544,37.0,0.25,17.0,0.706,12.0,32.0,1.0,,232.0,-1.6,7.7,17.0,0.3,33.0,16.4,vincent-iwuchukwu-1,86.0,77,Forward,1.0,4.0,ST-JOHNS-NY,0.029,2.0,0.0,0.0,12.9,56.0,0.565,13.6,12.0,66.0,0.561,37.0,17.9,,0.9,0.158,Vincent Iwuchukwu
2024-25,4.8,7.0,2.6,5.0,3.1,big-east,3.3,13.0,27.0,0.5,0.481,54.0,0.37,20.0,0.148,8.0,0.75,6.0,29.0,2.0,,228.0,-0.2,5.1,11.0,0.2,20.0,10.2,sadiku-ibine-ayo-1,58.0,55,Forward,1.5,6.0,ST-JOHNS-NY,0.519,28.0,0.429,12.0,8.9,38.0,0.502,10.8,7.0,26.0,0.308,8.0,13.4,,0.7,0.126,Sadiku Ibine Ayo
2024-25,7.0,7.0,0.0,0.0,3.6,big-east,2.3,11.3,17.0,0.3,0.605,43.0,0.465,20.0,0.14,6.0,0.833,5.0,10.0,2.0,,165.0,1.4,3.2,5.0,0.4,16.0,14.0,brady-dunlap-1,57.0,49,Forward,1.4,4.0,ST-JOHNS-NY,0.744,32.0,0.375,12.0,7.1,22.0,0.622,6.1,3.0,11.0,0.727,8.0,14.0,,0.7,0.176,Brady Dunlap
2024-25,7.1,6.0,1.7,2.0,-2.4,big-east,0.6,3.1,4.0,0.2,0.449,49.0,0.347,17.0,0.143,7.0,0.571,4.0,22.0,0.0,,140.0,-3.0,0.7,1.0,-0.1,6.0,5.8,jaiden-glover-1,48.0,42,Guard,1.2,3.0,ST-JOHNS-NY,0.612,30.0,0.333,10.0,1.9,5.0,0.459,16.0,10.0,19.0,0.368,7.0,21.0,,0.2,0.051,Jaiden Glover
2024-25,6.6,10.0,5.7,11.0,4.4,big-east,5.6,12.4,26.0,0.6,0.405,42.0,0.381,16.0,0.333,14.0,0.571,8.0,31.0,1.0,,229.0,-1.2,7.8,17.0,0.2,26.0,11.8,ruben-prey-1,42.0,48,Forward,2.7,11.0,ST-JOHNS-NY,0.357,15.0,0.133,2.0,10.0,43.0,0.432,7.6,4.0,27.0,0.519,14.0,10.9,,0.8,0.137,Rub̩n Prey
2024-25,10.1,6.0,1.2,1.0,1.5,big-east,3.0,6.8,6.0,0.2,0.448,29.0,0.379,11.0,0.138,4.0,0.75,3.0,23.0,0.0,,97.0,-1.4,4.3,4.0,0.1,7.0,9.9,lefteris-liotopoulos-1,29.0,28,Guard,1.8,3.0,ST-JOHNS-NY,0.621,18.0,0.222,4.0,5.5,10.0,0.469,11.5,4.0,11.0,0.636,7.0,17.0,,0.3,0.108,Lefteris Liotopoulos
2024-25,0.0,0.0,0.0,0.0,-15.7,big-east,-7.2,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,,3.0,-8.5,34.9,1.0,0.0,1.0,1.4,khaman-maker-1,0.0,1,Center,0.0,0.0,ST-JOHNS-NY,,0.0,,0.0,17.8,1.0,0.0,0.0,0.0,0.0,,0.0,7.5,,0.0,0.027,Khaman Maker
2024-25,7.5,35.0,0.5,4.0,8.6,sec,2.8,11.8,112.0,1.8,0.547,494.0,0.435,215.0,0.168,83.0,0.735,61.0,34.0,34.0,,1056.0,5.9,1.9,16.0,2.8,56.0,19.2,chaz-lanier-1,601.0,484,Guard,1.7,30.0,TENNESSEE,0.557,275.0,0.4,110.0,7.1,128.0,0.563,6.5,37.0,219.0,0.479,105.0,28.2,,4.6,0.174,Chaz Lanier
2024-25,41.2,242.0,1.0,9.0,10.0,sec,4.7,8.4,85.0,2.2,0.497,327.0,0.41,134.0,0.492,161.0,0.801,129.0,33.0,33.0,,1119.0,5.2,1.9,17.0,3.0,63.0,20.2,zakai-zeigler-1,454.0,532,Guard,3.5,64.0,TENNESSEE,0.538,176.0,0.324,57.0,5.3,102.0,0.563,19.9,100.0,151.0,0.51,77.0,23.5,,5.2,0.188,Zakai Zeigler
2024-25,13.1,64.0,1.9,14.0,7.9,sec,4.7,10.3,87.0,1.8,0.47,299.0,0.398,119.0,0.435,130.0,0.815,106.0,34.0,1.0,,943.0,3.2,3.5,27.0,2.3,62.0,17.2,jordan-gainey-1,387.0,368,Guard,2.4,37.0,TENNESSEE,0.485,145.0,0.297,43.0,7.1,114.0,0.536,7.9,31.0,154.0,0.494,76.0,21.7,,4.1,0.172,Jordan Gainey
2024-25,15.9,69.0,3.7,25.0,8.7,sec,4.8,21.4,165.0,2.0,0.546,248.0,0.472,117.0,0.319,79.0,0.747,59.0,33.0,33.0,,857.0,3.9,9.1,63.0,2.1,84.0,19.7,igor-milicicjr-1,330.0,335,Guard,1.6,22.0,TENNESSEE,0.456,113.0,0.327,37.0,15.6,228.0,0.578,13.9,46.0,135.0,0.593,80.0,20.2,,4.1,0.191,Igor Milicic Jr.
2024-25,2.4,11.0,8.7,59.0,5.1,sec,4.4,17.0,133.0,1.8,0.591,175.0,0.589,103.0,0.331,58.0,0.707,41.0,34.0,34.0,,869.0,0.7,11.2,79.0,1.4,86.0,16.4,felix-okpara-1,248.0,240,Center,0.6,9.0,TENNESSEE,0.006,1.0,1.0,1.0,14.3,212.0,0.612,15.8,38.0,174.0,0.586,102.0,14.4,,3.3,0.15,Felix Okpara
2024-25,9.4,52.0,2.5,19.0,7.9,sec,6.8,11.7,101.0,2.1,0.517,144.0,0.458,66.0,0.514,74.0,0.757,56.0,34.0,34.0,,958.0,1.1,5.7,44.0,1.4,78.0,13.5,jahmai-mashack-1,205.0,220,Guard,3.4,53.0,TENNESSEE,0.326,47.0,0.362,17.0,8.9,145.0,0.572,15.6,33.0,97.0,0.505,49.0,11.6,,3.5,0.144,Jahmai Mashack
2024-25,7.6,20.0,7.8,31.0,7.0,sec,4.5,12.6,58.0,1.0,0.631,103.0,0.631,65.0,0.612,63.0,0.524,33.0,34.0,0.0,,510.0,2.5,14.3,59.0,1.4,59.0,19.7,cade-phillips-1,163.0,169,Forward,1.0,8.0,TENNESSEE,0.01,1.0,0.0,0.0,13.4,117.0,0.613,10.1,15.0,102.0,0.637,65.0,15.1,,2.4,0.185,Cade Phillips
2024-25,9.4,14.0,2.6,6.0,5.6,sec,3.7,14.8,39.0,0.6,0.474,98.0,0.398,39.0,0.204,20.0,0.6,12.0,29.0,1.0,,293.0,1.9,7.2,17.0,0.3,20.0,13.9,darlinstone-dubar-1,105.0,100,Guard,1.5,7.0,TENNESSEE,0.592,58.0,0.259,15.0,11.2,56.0,0.488,10.0,12.0,40.0,0.6,24.0,21.3,,0.9,0.123,Darlinstone Dubar
2024-25,18.1,4.0,6.1,2.0,9.1,sec,4.1,13.2,5.0,0.1,0.75,8.0,0.625,5.0,1.125,9.0,0.778,7.0,4.0,0.0,,42.0,5.0,2.9,1.0,0.2,5.0,24.3,cameron-carr-2,19.0,18,Guard,0.0,0.0,TENNESSEE,0.625,5.0,0.4,2.0,8.4,6.0,0.774,7.5,1.0,3.0,1.0,3.0,16.5,,0.3,0.272,Cameron Carr
2024-25,7.2,1.0,8.3,2.0,8.9,sec,4.3,17.9,5.0,0.1,0.667,9.0,0.667,6.0,0.333,3.0,0.667,2.0,3.0,0.0,,31.0,4.6,12.0,3.0,0.1,4.0,26.1,jp-estrella-2,14.0,12,Forward,0.0,0.0,TENNESSEE,0.0,0.0,,0.0,15.1,8.0,0.671,0.0,0.0,9.0,0.667,6.0,17.6,,0.2,0.252,J.P. Estrella
2024-25,41.0,1.0,0.0,0.0,-9.4,sec,1.9,11.1,1.0,0.0,0.444,9.0,0.444,4.0,0.0,0.0,,0.0,7.0,0.0,,10.0,-11.3,0.0,0.0,0.0,2.0,18.4,grant-hurst-1,8.0,6.0,Guard,6.1,1.0,TENNESSEE,0.333,3.0,0.0,0.0,5.8,1.0,0.444,10.0,1.0,6.0,0.667,4.0,52.2,,0.0,0.047,Grant Hurst
2024-25,22.2,14.0,0.0,0.0,-0.4,sec,5.1,11.0,10.0,0.2,0.2,10.0,0.2,2.0,0.2,2.0,0.5,1.0,26.0,0.0,,101.0,-5.5,6.1,5.0,-0.2,9.0,2.2,bishop-boswell-1,5.0,15,Guard,3.0,5.0,TENNESSEE,0.5,5.0,0.0,0.0,8.7,15.0,0.228,52.3,12.0,5.0,0.4,2.0,11.9,,0.0,-0.006,Bishop Boswell
2024-25,0.0,0.0,0.0,0.0,5.4,sec,2.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,0.0,,5.0,2.5,0.0,0.0,0.0,0.0,19.3,campbell-duncan-1,2.0,1,Guard,0.0,0.0,TENNESSEE,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.4,,0.0,0.155,Campbell Duncan
2024-25,0.0,0.0,0.0,0.0,-11.7,sec,1.6,44.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,,5.0,-13.3,0.0,0.0,0.0,0.0,-2.0,gavin-paull-1,0.0,0,Guard,0.0,0.0,TENNESSEE,0.0,0.0,,0.0,23.4,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4,,0.0,-0.018,Gavin Paull
2024-25,16.7,88.0,1.0,10.0,7.8,sec,1.4,8.9,88.0,1.2,0.51,511.0,0.427,218.0,0.25,128.0,0.891,114.0,32.0,32.0,,1106.0,6.4,1.0,9.0,2.9,67.0,19.6,tre-johnson-2,635.0,579,Guard,1.6,31.0,TEXAS,0.425,217.0,0.392,85.0,5.0,97.0,0.555,9.4,59.0,294.0,0.452,133.0,29.2,,4.0,0.145,Tre Johnson
2024-25,11.9,59.0,3.5,30.0,7.8,sec,3.2,22.6,190.0,1.7,0.52,299.0,0.465,139.0,0.371,111.0,0.784,87.0,32.0,31.0,,940.0,4.6,6.7,53.0,2.0,68.0,20.2,arthur-kaluma-1,398.0,396,Forward,1.9,30.0,TEXAS,0.304,91.0,0.363,33.0,14.9,243.0,0.566,12.7,51.0,208.0,0.51,106.0,21.9,,3.7,0.158,Arthur Kaluma
2024-25,12.9,59.0,0.0,0.0,4.9,sec,2.1,7.4,58.0,1.0,0.535,304.0,0.438,133.0,0.211,64.0,0.875,56.0,34.0,31.0,,876.0,2.9,1.4,10.0,2.0,73.0,16.2,jordan-pope-1,381.0,349,Guard,2.3,35.0,TEXAS,0.536,163.0,0.362,59.0,4.5,68.0,0.57,8.7,32.0,141.0,0.525,74.0,21.4,,2.9,0.134,Jordan Pope
2024-25,4.2,21.0,6.9,57.0,5.7,sec,2.7,14.3,115.0,1.4,0.573,178.0,0.556,99.0,0.77,137.0,0.672,92.0,34.0,34.0,,898.0,3.0,12.0,91.0,2.3,94.0,19.3,kadin-shedrick-1,296.0,315,Forward,1.5,23.0,TEXAS,0.107,19.0,0.316,6.0,13.2,206.0,0.609,11.6,32.0,159.0,0.585,93.0,15.7,,3.7,0.164,Kadin Shedrick
2024-25,10.9,44.0,1.9,13.0,4.5,sec,2.6,14.4,96.0,1.0,0.47,247.0,0.401,99.0,0.32,79.0,0.747,59.0,28.0,24.0,,745.0,1.8,1.0,6.0,1.1,68.0,14.4,tramon-mark-1,291.0,270,Guard,1.9,24.0,TEXAS,0.397,98.0,0.347,34.0,7.9,102.0,0.511,7.5,23.0,149.0,0.436,65.0,21.1,,2.1,0.113,Tramon Mark
2024-25,24.6,102.0,0.3,2.0,0.5,sec,1.5,7.1,44.0,0.7,0.5,119.0,0.437,52.0,0.445,53.0,0.792,42.0,34.0,4.0,,692.0,-1.0,1.2,7.0,0.6,67.0,10.2,julian-larry-1,161.0,198,Guard,2.1,25.0,TEXAS,0.361,43.0,0.349,15.0,4.2,51.0,0.558,27.2,54.0,76.0,0.487,37.0,14.6,,1.3,0.075,Julian Larry
2024-25,4.8,12.0,1.7,7.0,2.8,sec,1.3,10.4,42.0,0.5,0.547,106.0,0.5,53.0,0.5,53.0,0.528,28.0,26.0,3.0,,450.0,1.5,11.6,44.0,0.6,53.0,13.4,jayson-kent-1,144.0,152,Guard,1.7,13.0,TEXAS,0.349,37.0,0.27,10.0,11.0,86.0,0.549,16.5,26.0,69.0,0.623,43.0,17.9,,1.1,0.099,Jayson Kent
2024-25,11.6,25.0,1.7,6.0,3.9,sec,2.2,18.3,63.0,0.6,0.547,86.0,0.5,43.0,0.5,43.0,0.605,26.0,19.0,9.0,,385.0,1.7,9.8,32.0,0.8,45.0,16.6,chendall-weaver-1,120.0,134,Guard,1.8,12.0,TEXAS,0.233,20.0,0.4,8.0,14.2,95.0,0.564,13.1,16.0,66.0,0.53,35.0,16.3,,1.4,0.144,Chendall Weaver
2024-25,6.7,13.0,4.7,15.0,3.2,sec,3.8,19.6,61.0,0.6,0.603,68.0,0.603,41.0,0.603,41.0,0.634,26.0,34.0,0.0,,347.0,-0.5,8.5,25.0,0.7,66.0,16.5,zerik-onyema-1,108.0,111,Forward,2.0,12.0,TEXAS,0.0,0.0,,0.0,14.3,86.0,0.617,15.5,16.0,68.0,0.603,41.0,15.2,,1.3,0.15,Ze'Rik Onyema
2024-25,7.0,11.0,0.8,2.0,2.8,sec,1.3,10.9,27.0,0.3,0.545,56.0,0.518,29.0,0.286,16.0,0.813,13.0,23.0,2.0,,278.0,1.5,7.7,18.0,0.5,24.0,13.1,devon-pryor-1,74.0,78,Forward,1.3,6.0,TEXAS,0.286,16.0,0.188,3.0,9.3,45.0,0.582,11.2,8.0,40.0,0.65,26.0,13.2,,0.8,0.116,Devon Pryor
2024-25,3.6,2.0,3.2,3.0,1.5,sec,-0.2,10.8,10.0,0.1,0.75,20.0,0.7,14.0,0.15,3.0,0.667,2.0,19.0,0.0,,103.0,1.7,9.2,8.0,0.3,6.0,16.8,nic-codie-1,32.0,30,Forward,0.0,0.0,TEXAS,0.1,2.0,1.0,2.0,10.0,18.0,0.747,12.3,3.0,18.0,0.667,12.0,12.1,,0.4,0.142,Nic Codie
2024-25,5.0,1.0,7.6,3.0,7.5,sec,3.5,20.8,8.0,0.1,0.792,12.0,0.75,9.0,0.167,2.0,0.5,1.0,9.0,0.0,,43.0,4.0,5.5,2.0,0.2,6.0,27.3,jamie-vinson-1,20.0,16,Forward,1.4,1.0,TEXAS,0.083,1.0,1.0,1.0,13.4,10.0,0.772,0.0,0.0,11.0,0.727,8.0,15.4,,0.3,0.24,Jamie Vinson
2024-25,20.3,3.0,0.0,0.0,0.0,sec,3.1,5.1,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,6.0,0.0,,22.0,-3.1,5.4,1.0,0.1,4.0,13.1,cole-bott-1,4.0,6,Forward,2.7,1.0,TEXAS,1.0,2.0,0.0,0.0,5.2,2.0,0.513,0.0,0.0,0.0,,0.0,9.1,,0.1,0.162,Cole Bott
2024-25,10.6,1.0,0.0,0.0,-11.2,sec,-3.3,23.9,3.0,0.0,0.0,4.0,0.0,0.0,0.5,2.0,0.5,1.0,4.0,0.0,,14.0,-7.9,25.4,3.0,0.0,0.0,5.3,preston-clark-1,1.0,3,Forward,4.2,1.0,TEXAS,0.75,3.0,0.0,0.0,24.6,6.0,0.101,16.8,1.0,1.0,0.0,0.0,21.7,,0.0,-0.058,Preston Clark
2024-25,29.4,120.0,0.3,2.0,8.4,sec,3.6,11.3,84.0,1.3,0.452,353.0,0.354,125.0,0.388,137.0,0.883,121.0,28.0,28.0,,861.0,4.9,0.6,5.0,2.2,69.0,17.5,wade-tayloriv-1,440.0,434,Guard,2.4,35.0,TEXAS-AM,0.592,209.0,0.33,69.0,5.7,89.0,0.526,15.0,74.0,144.0,0.389,56.0,27.4,,3.5,0.162,Wade Taylor IV
2024-25,17.6,68.0,0.6,4.0,4.5,sec,3.8,16.1,121.0,1.8,0.407,420.0,0.367,154.0,0.324,136.0,0.699,95.0,31.0,27.0,,871.0,0.7,4.0,33.0,0.2,54.0,14.4,zhuric-phelps-1,437.0,415,Guard,3.7,54.0,TEXAS-AM,0.31,130.0,0.262,34.0,9.7,154.0,0.451,16.0,92.0,290.0,0.414,120.0,31.7,,1.9,0.089,Zhuric Phelps
2024-25,4.9,14.0,7.6,35.0,7.8,sec,3.1,14.3,78.0,1.0,0.624,173.0,0.624,108.0,0.867,150.0,0.567,85.0,32.0,14.0,,634.0,4.7,13.2,80.0,1.8,62.0,23.3,pharrel-payne-1,301.0,280,Forward,0.8,9.0,TEXAS-AM,0.0,0.0,,0.0,13.7,158.0,0.616,13.8,39.0,173.0,0.624,108.0,21.4,,2.8,0.178,Pharrel Payne
2024-25,4.8,16.0,0.4,2.0,8.5,sec,3.5,14.3,86.0,1.2,0.567,171.0,0.567,97.0,0.474,81.0,0.691,56.0,32.0,24.0,,700.0,5.0,13.9,93.0,1.9,40.0,20.8,henry-coleman-iii-1,250.0,248,Forward,2.6,31.0,TEXAS-AM,0.006,1.0,0.0,0.0,14.1,179.0,0.597,10.7,25.0,170.0,0.571,97.0,16.0,,3.1,0.176,Henry Coleman III
2024-25,15.1,38.0,2.7,10.0,1.1,sec,2.2,9.4,42.0,0.7,0.398,191.0,0.361,69.0,0.393,75.0,0.733,55.0,32.0,13.0,,518.0,-1.2,2.2,11.0,0.3,62.0,9.7,manny-obaseki-1,207.0,198,Guard,0.9,8.0,TEXAS-AM,0.209,40.0,0.35,14.0,5.6,53.0,0.457,13.7,36.0,151.0,0.364,55.0,24.3,,1.0,0.078,Manny Obaseki
2024-25,12.1,51.0,3.7,21.0,8.9,sec,5.4,17.9,119.0,1.5,0.576,118.0,0.5,59.0,0.619,73.0,0.726,53.0,32.0,9.0,,774.0,3.6,10.7,79.0,1.5,77.0,17.3,andersson-garcia-1,189.0,214,Guard,2.5,33.0,TEXAS-AM,0.398,47.0,0.383,18.0,14.1,198.0,0.619,19.5,37.0,71.0,0.577,41.0,11.7,,3.1,0.159,Andersson Garcia
2024-25,7.0,26.0,7.6,37.0,5.3,sec,4.9,15.0,87.0,1.3,0.391,133.0,0.353,47.0,0.421,56.0,0.679,38.0,30.0,23.0,,675.0,0.4,10.9,70.0,0.5,75.0,13.0,solomon-washington-1,142.0,163,Forward,2.2,25.0,TEXAS-AM,0.383,51.0,0.196,10.0,12.8,157.0,0.445,14.5,27.0,82.0,0.451,37.0,13.2,,1.9,0.111,Solomon Washington
2024-25,6.7,11.0,0.8,2.0,7.9,sec,2.6,8.0,23.0,0.4,0.618,106.0,0.425,45.0,0.113,12.0,0.833,10.0,32.0,0.0,,336.0,5.3,0.3,1.0,0.9,20.0,14.3,cj-wilcher-1,141.0,113,Guard,1.1,6.0,TEXAS-AM,0.925,98.0,0.418,41.0,3.9,24.0,0.631,9.7,12.0,8.0,0.5,4.0,17.6,,1.3,0.152,C.J. Wilcher
2024-25,7.7,18.0,2.7,9.0,4.6,sec,3.9,7.1,28.0,0.7,0.48,124.0,0.387,48.0,0.21,26.0,0.731,19.0,30.0,16.0,,457.0,0.7,4.6,20.0,0.6,44.0,11.2,hayden-hefner-1,138.0,129,Guard,2.2,17.0,TEXAS-AM,0.621,77.0,0.299,23.0,5.8,48.0,0.506,12.2,19.0,47.0,0.532,25.0,16.3,,1.2,0.106,Hayden Hefner
2024-25,5.1,15.0,1.3,5.0,3.7,sec,4.1,14.8,69.0,0.9,0.436,109.0,0.367,40.0,0.459,50.0,0.42,21.0,31.0,6.0,,543.0,-0.4,6.2,32.0,0.3,46.0,9.5,jace-carter-1,116.0,117,Guard,2.4,22.0,TEXAS-AM,0.578,63.0,0.238,15.0,10.2,101.0,0.437,10.8,16.0,46.0,0.543,25.0,13.1,,1.2,0.088,Jace Carter
2024-25,8.0,2.0,6.1,2.0,4.4,sec,0.5,15.5,6.0,0.1,0.375,8.0,0.375,3.0,0.5,4.0,0.75,3.0,7.0,0.0,,45.0,3.9,20.9,9.0,0.1,1.0,18.9,chris-mcdermott-1,9.0,13,Forward,1.3,1.0,TEXAS-AM,0.0,0.0,,0.0,18.4,15.0,0.455,9.2,1.0,8.0,0.375,3.0,11.6,,0.2,0.15,Chris McDermott
2024-25,6.7,1.0,4.8,1.0,-4.3,sec,-0.1,12.0,3.0,0.0,0.333,9.0,0.333,3.0,0.0,0.0,,0.0,6.0,0.0,,29.0,-4.2,7.2,2.0,0.0,2.0,7.5,jaelyn-lee-1,6.0,6,Guard,0.0,0.0,TEXAS-AM,0.556,5.0,0.0,0.0,9.5,5.0,0.333,0.0,0.0,4.0,0.75,3.0,14.9,,0.0,0.062,Jaelyn Lee
2024-25,30.0,1.0,0.0,0.0,-4.0,sec,1.0,0.0,0.0,0.0,0.25,4.0,0.25,1.0,0.0,0.0,,0.0,1.0,0.0,,7.0,-5.1,15.0,1.0,0.0,2.0,2.2,rob-dockery-1,2.0,3,Guard,0.0,0.0,TEXAS-AM,0.0,0.0,,0.0,7.9,1.0,0.25,0.0,0.0,4.0,0.25,1.0,27.4,,0.0,0.011,Rob Dockery
2024-25,10.4,34.0,5.4,38.0,11.8,big-12,3.1,26.1,173.0,1.8,0.569,383.0,0.548,210.0,0.332,127.0,0.701,89.0,29.0,29.0,,767.0,8.7,14.5,93.0,3.2,67.0,32.6,jt-toppin-1,525.0,476,Forward,2.0,26.0,TEXAS-TECH,0.131,50.0,0.32,16.0,20.4,266.0,0.592,9.2,45.0,333.0,0.583,194.0,32.7,,5.0,0.26,JT Toppin
2024-25,23.7,112.0,1.5,12.0,9.1,big-12,3.4,14.4,111.0,1.6,0.501,347.0,0.441,153.0,0.274,95.0,0.842,80.0,30.0,30.0,,893.0,5.7,6.2,46.0,2.5,63.0,20.8,darrion-williams-1,428.0,444,Forward,2.4,35.0,TEXAS-TECH,0.331,115.0,0.365,42.0,10.4,157.0,0.546,13.3,60.0,232.0,0.478,111.0,26.0,,4.1,0.184,Darrion Williams
2024-25,10.2,56.0,0.4,4.0,9.7,big-12,2.6,10.7,92.0,1.4,0.65,276.0,0.525,145.0,0.275,76.0,0.882,67.0,30.0,30.0,,991.0,7.2,3.6,30.0,3.4,43.0,19.6,chance-mcmillian-1,426.0,374,Guard,1.3,22.0,TEXAS-TECH,0.576,159.0,0.434,69.0,7.2,122.0,0.682,9.0,31.0,117.0,0.65,76.0,17.8,,4.8,0.193,Chance McMillian
2024-25,12.8,69.0,0.2,2.0,8.0,big-12,4.2,9.8,78.0,1.5,0.579,240.0,0.442,106.0,0.296,71.0,0.789,56.0,31.0,3.0,,919.0,3.8,1.8,14.0,2.2,70.0,15.8,christian-anderson-2,334.0,310,Guard,2.7,41.0,TEXAS-TECH,0.675,162.0,0.407,66.0,5.9,92.0,0.61,11.3,35.0,78.0,0.513,40.0,17.3,,3.7,0.162,Christian Anderson
2024-25,33.6,197.0,0.6,5.0,7.2,big-12,4.3,10.9,90.0,1.7,0.434,250.0,0.336,84.0,0.296,74.0,0.865,64.0,31.0,30.0,,957.0,2.9,1.5,12.0,1.9,83.0,15.2,elijah-hawkins-1,281.0,365,Guard,3.2,51.0,TEXAS-TECH,0.588,147.0,0.333,49.0,6.3,102.0,0.493,17.6,61.0,103.0,0.34,35.0,18.6,,3.6,0.152,Elijah Hawkins
2024-25,7.5,31.0,0.8,5.0,3.4,big-12,1.9,15.3,94.0,1.1,0.51,206.0,0.422,87.0,0.316,65.0,0.785,51.0,32.0,1.0,,712.0,1.5,4.4,26.0,1.3,63.0,13.8,kevin-overton-2,261.0,242,Guard,1.4,16.0,TEXAS-TECH,0.539,111.0,0.324,36.0,9.9,120.0,0.551,10.9,29.0,95.0,0.537,51.0,19.2,,2.4,0.136,Kevin Overton
2024-25,4.8,17.0,1.1,6.0,3.5,big-12,0.8,4.9,25.0,0.6,0.56,158.0,0.392,62.0,0.108,17.0,0.765,13.0,33.0,33.0,,594.0,2.7,2.6,13.0,1.0,43.0,10.1,kerwin-walton-1,190.0,162,Guard,0.5,5.0,TEXAS-TECH,0.835,132.0,0.402,53.0,3.8,38.0,0.572,7.8,14.0,26.0,0.346,9.0,15.6,,1.6,0.109,Kerwin Walton
2024-25,6.6,24.0,4.4,25.0,6.9,big-12,3.6,13.5,72.0,1.1,0.736,91.0,0.736,67.0,0.615,56.0,0.482,27.0,31.0,6.0,,615.0,3.3,13.8,71.0,1.5,65.0,17.6,federiko-federiko-1,161.0,178,Center,1.3,13.0,TEXAS-TECH,0.0,0.0,,0.0,13.7,143.0,0.685,16.4,23.0,91.0,0.736,67.0,11.7,,2.6,0.168,Federiko Federiko
